code,title,관객수,매출액,year,genre,down
163096,로미오와줄리엣,1306,30322500,2017,['공연실황'],0
174460,로미오와줄리엣,1306,30322500,2017,['공연실황'],0
124263,스노우맨,1293,10361200,2017,"['범죄', '드라마', '공포', '미스터리', '스릴러']",0
164648,스노우맨,1293,10361200,2017,['드라마'],0
161006,만담강호,1211,9597000,2017,"['코미디', '액션']",0
169576,토스카,1173,28579000,2017,['공연실황'],0
168109,예브게니오네긴,1038,23618500,2017,['공연실황'],0
157198,케이지다이브,994,8268000,2017,"['드라마', '공포', '스릴러']",0
163503,용의치과의사,968,7433000,2017,"['애니메이션', '판타지']",0
162278,장미의기사,910,20427000,2017,['공연실황'],0
169016,그리다,861,5996300,2017,['드라마'],0
168194,이도메네오,857,18979000,2017,['공연실황'],0
159166,시리아의비가(悲歌):들리지않는노래,766,6273800,2017,['다큐멘터리'],0
159630,파크,679,5120400,2017,['드라마'],0
159624,기적:그날의소비토,654,4136500,2017,['드라마'],0
169560,오텔로,641,15388500,2017,['공연실황'],0
166415,뮤지컬홀리데이인,624,4808900,2017,"['공연실황', '뮤지컬']",0
153298,국정교과서516일:끝나지않은역사전쟁,502,3296500,2017,['다큐멘터리'],0
159760,승풍파랑,394,1973000,2017,"['코미디', '드라마']",0
162075,플라워,379,2208000,2017,"['코미디', '드라마']",0
164979,련희와연희,367,2244500,2017,['드라마'],0
161306,두엄마,350,1794000,2017,['멜로/로맨스'],0
162970,시암,329,1810000,2017,['공포'],0
165846,툼디:부러진검의전설,283,1470000,2017,['액션'],0
170675,인피니티포스스페셜에디션1,266,1494000,2017,['애니메이션'],0
166180,착한형수2,261,1561000,2017,['멜로/로맨스'],0
162967,쇼크웨이브,261,2081000,2017,['액션'],0
162962,너에게만들려주고싶어,255,2040000,2017,['드라마'],0
163091,여선생,230,1212000,2017,['코미디'],0
145246,덫,228,1436000,2017,"['멜로/로맨스', '스릴러']",0
165672,덫,228,1436000,2017,['드라마'],0
164397,초대남,215,1087000,2017,['멜로/로맨스'],0
163782,교주전:천공의눈,212,1119000,2017,"['무협', '판타지', '액션', '멜로/로맨스']",0
163828,은밀한교육의비밀,199,942000,2017,['스릴러'],0
170242,지워야산다,195,1036000,2017,"['범죄', '스릴러']",0
167756,젊은형수:참을수없는맛-감독판,194,1047000,2017,"['드라마', '멜로/로맨스']",0
165587,두근두근,187,992000,2017,['멜로/로맨스'],0
163781,수춘도2:수라전장,187,833000,2017,"['액션', '무협']",0
165526,딸의친구2,185,1038000,2017,['멜로/로맨스'],0
159546,2017복상사,182,1009000,2017,[],0
168126,달콤한채찍,181,1007000,2017,['멜로/로맨스'],0
168546,그녀의깊은정사-감독판,181,937000,2017,['멜로/로맨스'],0
168174,젊은남편젊은아빠,180,996000,2017,['멜로/로맨스'],0
169577,어린형수3,179,995000,2017,['멜로/로맨스'],0
165559,원정여행,177,937000,2017,['멜로/로맨스'],0
161355,일대일,177,932000,2017,['멜로/로맨스'],0
164303,육체인터뷰,177,931000,2017,['에로'],0
161317,속사정,177,901000,2017,['스릴러'],0
163034,누드모델,176,891000,2017,['멜로/로맨스'],0
163034,누드모델,1,3000,2017,['멜로/로맨스'],0
163067,처음엔다그래,176,950000,2017,[],0
164370,힐링캠프:한세상,176,878000,2017,['멜로/로맨스'],0
159560,옆집여자,175,881000,2017,['멜로/로맨스'],0
159560,옆집여자,2,7000,2017,['멜로/로맨스'],0
161295,착한불륜,170,848000,2017,['멜로/로맨스'],0
165768,포크레인,170,1081000,2017,['드라마'],0
165504,형수의직업,170,913000,2017,['멜로/로맨스'],0
164683,어떤하루,167,1248000,2017,['드라마'],0
159523,사촌여동생,165,826000,2017,['드라마'],0
164995,야경:죽음의택시,165,1322000,2017,"['공포', '스릴러', '미스터리']",0
158634,가족의재구성,165,842000,2017,['멜로/로맨스'],0
169565,내아내의초대남들:네토라레,163,913000,2017,['멜로/로맨스'],0
169506,섹스의목적-감독판,163,861000,2017,"['멜로/로맨스', '드라마']",0
168516,정사의맛감독판,161,881000,2017,['멜로/로맨스'],0
165560,엄마의직업,161,855000,2017,"['드라마', '멜로/로맨스']",0
165014,가정부의손맛감독판,159,804000,2017,['멜로/로맨스'],0
169520,대물변강쇠,159,798000,2017,['멜로/로맨스'],0
168515,맛섹은밀한경험감독판,157,868000,2017,['멜로/로맨스'],0
159992,정사2:친구새엄마-감독판,154,767000,2017,"['드라마', '멜로/로맨스']",0
164388,맛있는섹스은밀한동거,154,767000,2017,['드라마'],0
166125,아름다운엄마,154,859000,2017,[],0
163095,게임의규칙,153,754000,2017,"['액션', '느와르']",0
171445,불륜의시대감독판,150,754000,2017,['멜로/로맨스'],0
164441,이월화개,149,914000,2017,"['액션', '판타지']",0
169242,월하,149,1157000,2017,"['공포', '미스터리', '스릴러']",0
164308,정사:친구엄마,146,725000,2017,['멜로/로맨스'],0
168520,성판17:남자들의17가지성적판타지,139,799000,2017,"['멜로/로맨스', '코미디']",0
166189,작은엄마,139,824000,2017,['멜로/로맨스'],0
164212,풍운대전,137,717000,2017,"['액션', '무협']",0
159524,연상녀들:내가가르쳐줄게,137,756000,2017,['멜로/로맨스'],0
164601,이수아,134,922000,2017,['드라마'],0
164331,일본엄마2,133,791000,2017,['멜로/로맨스'],0
163113,맛있는섹스그리고그여자,132,649000,2017,['멜로/로맨스'],0
159522,스캔들III,132,649000,2017,['멜로/로맨스'],0
165509,내학생의엄마2,131,776000,2017,['멜로/로맨스'],0
168183,여자들:섹스의만족도,131,779000,2017,['멜로/로맨스'],0
165527,외출2,130,771000,2017,['멜로/로맨스'],0
168149,엄마친구들,130,770000,2017,['멜로/로맨스'],0
165557,새엄마2,129,764000,2017,['멜로/로맨스'],0
165558,3분파트너,129,707000,2017,['멜로/로맨스'],0
168150,동거:친구의여자친구,128,752000,2017,"['멜로/로맨스', '드라마']",0
161300,여자보험왕:그녀의영업비밀,128,717000,2017,['멜로/로맨스'],0
163121,정사:친구의엄마,127,709000,2017,['멜로/로맨스'],0
163046,자매의S스캔들,127,703000,2017,['멜로/로맨스'],0
163120,색에놀다,127,740000,2017,['멜로/로맨스'],0
163122,착한엄마친구,127,710000,2017,['멜로/로맨스'],0
164309,달콤한섹스,127,702000,2017,['멜로/로맨스'],0
161326,내아내의새엄마,125,652000,2017,"['멜로/로맨스', '드라마']",0
163051,불륜가족,125,654000,2017,['멜로/로맨스'],0
161294,여친엄마,125,650000,2017,['멜로/로맨스'],0
161308,누나친구2,125,655000,2017,['멜로/로맨스'],0
161357,여자하숙집,125,655000,2017,['멜로/로맨스'],0
166157,착한엄마,123,728000,2017,['멜로/로맨스'],0
170770,착한엄마,123,728000,2017,['멜로/로맨스'],0
166157,착한엄마,1,5000,2017,['멜로/로맨스'],0
170770,착한엄마,1,5000,2017,['멜로/로맨스'],0
168156,정사-두자매,123,721000,2017,['멜로/로맨스'],0
163090,처제의유혹,122,626000,2017,['멜로/로맨스'],0
169528,엄마의맛,122,715000,2017,['멜로/로맨스'],0
170644,두처제2,120,699000,2017,['멜로/로맨스'],0
166126,신입사원,120,704000,2017,"['멜로/로맨스', '드라마']",0
166127,수상한종업원,120,702000,2017,"['멜로/로맨스', '드라마']",0
161325,여배우와동거,116,596000,2017,['멜로/로맨스'],0
165546,샤오린2017:소림고수전,86,448000,2017,['액션'],0
163089,탐하다:욕망의섬,81,450000,2017,"['스릴러', '공포']",0
165543,소림사2017:7인의고수,76,388000,2017,"['액션', '드라마']",0
170663,심장박동조작극,72,387000,2017,['멜로/로맨스'],0
165579,모스트데인저러스게임,60,300000,2017,"['모험', '액션', '공포']",0
162296,행맨,60,300000,2017,"['범죄', '미스터리', '스릴러']",0
168519,다크니스라이징,60,300000,2017,['공포'],0
161951,앨티튜드,60,300000,2017,"['액션', '스릴러']",0
155407,어트랙션,60,300000,2017,"['액션', 'SF']",0
164141,더리콜,60,300000,2017,"['액션', 'SF']",0
165544,킹아서:엑스칼리버의부활,60,300000,2017,['액션'],0
166133,인스턴트데스,60,300000,2017,['액션'],0
168165,신몽키킹:여인천국,56,128000,2017,"['판타지', '액션']",0
158897,청불학원,54,270000,2017,"['멜로/로맨스', '코미디']",0
165346,침입자,53,129500,2017,['드라마'],0
170642,침입자,53,129500,2017,"['범죄', '스릴러']",0
166661,레스큐언더파이어,53,146000,2017,['액션'],0
166195,무림9대문파-항하살수,48,117000,2017,['액션'],0
163255,수어사이드쇼,45,103000,2017,['드라마'],0
107962,모범생,39,168000,2017,['스릴러'],0
170708,섹스타시,37,91000,2017,['드라마'],0
165449,홍콩좀비히어로,33,213500,2017,['액션'],0
157192,돈킬잇:악마사냥꾼,30,150000,2017,"['판타지', '공포', '액션']",0
152654,아스널:리로디드,30,150000,2017,"['액션', '스릴러']",0
143463,스페셜시큐리티:라스트미션,28,69000,2017,"['액션', '범죄', '스릴러']",0
165541,퍼스트킹왕의탄생,22,54000,2017,"['판타지', '액션', '모험']",0
158053,종로3가역2번출구,18,76000,2017,['드라마'],0
168121,인휴먼즈,17,170000,2017,['SF'],0
166156,애정소년잔혹사,17,56500,2017,['드라마'],0
164337,엔티티블레이드,17,45000,2017,"['액션', '범죄', '공포']",0
164321,누나를사랑한동생,16,96000,2017,['에로'],0
168528,야쿠자의섹스상,14,84000,2017,['드라마'],0
143937,더가디언즈,13,55000,2017,"['액션', '모험', 'SF']",0
159793,더가디언즈,13,55000,2017,['드라마'],0
169015,목격자,10,50000,2017,['스릴러'],0
167751,미라클,8,64000,2017,"['코미디', '드라마']",0
166571,무림축구,8,17000,2017,"['코미디', '판타지']",0
146304,넘버원전화사기단,5,11000,2017,"['코미디', '드라마']",0
153346,색시공...주홍글씨의비밀,5,15000,2017,"['멜로/로맨스', '드라마']",0
165538,호피무늬속옷과모텔,4,24000,2017,['에로'],0
164329,두커플의정사,4,24000,2017,['에로'],0
168527,야쿠자의섹스하,4,24000,2017,['드라마'],0
164302,가루지기:변강쇠더비기닝,2,4000,2017,['멜로/로맨스'],0
165547,음란한절의거유부인,2,12000,2017,['에로'],0
166168,사위를노린장모님,2,12000,2017,['에로'],0
167332,가정교사의은밀한개인교습-무삭제판-,1,6000,2017,['에로'],0
164328,능욕당하는여자,1,6000,2017,['에로'],0
171883,VJ의은밀한사생활,1,6000,2017,"['멜로/로맨스', '드라마']",0
163110,내삼촌의아내:내여자가되던날,1,5000,2017,['멜로/로맨스'],0
165564,변강쇠VS어우동,1,3000,2017,['멜로/로맨스'],0
166199,신어우동,1,3000,2017,['멜로/로맨스'],0
171824,빼앗긴아내,1,5000,2017,[],0
