,year,title,genre,down
132675,2016,시칠리아 햇빛아래 (Never Said Goodbye),"['드라마', '멜로/로맨스']",0
132881,2016,악타이온 이야기,['애니메이션'],0
132933,2016,판도라 (Pandora),"['드라마', '스릴러']",0
132998,2016,계춘할망 (Canola),"['드라마', '가족']",0
133129,2016,"고산자, 대동여지도 (The Map Against the World)",['드라마'],0
133416,2016,더 듀얼 (The Duel),"['드라마', '서부']",0
133423,2016,더 초이스 (The Choice),"['드라마', '멜로/로맨스']",0
133447,2016,드림 쏭 (Rock Dog),"['애니메이션', '모험', '가족']",0
133455,2016,고스트 워 (Spectral),"['액션', '미스터리', 'SF']",0
133457,2016,앵그리버드 더 무비 (The Angry Birds Movie),"['애니메이션', '액션', '코미디']",0
133460,2016,레이스 (Race),['드라마'],0
133479,2016,빅 (Norm of the North),"['애니메이션', '모험', '코미디', '가족']",0
133488,2016,더 바운스 백 (The Bounce Back),['멜로/로맨스'],0
133492,2016,쿠보와 전설의 악기 (Kubo and the Two Strings),"['애니메이션', '모험', '가족', '판타지']",0
133496,2016,부활 (Risen),['드라마'],0
133505,2016,"그래서 나는 안티팬과 결혼했다 (So,I Married My Anti-fan)",['멜로/로맨스'],0
134123,2016,도쿄 센티멘탈,[],0
134658,2016,무신조자룡,[],0
134783,2016,할로우 크라운 : 장미의 전쟁 (The Hollow Crown),[],0
134811,2016,샹그릴라 스위트 (Shangri-La Suite),"['범죄', '드라마', '멜로/로맨스']",0
134812,2016,퍼팩트 크리에이션 (Urge),['스릴러'],0
134817,2016,카드보드 복서 (Cardboard Boxer),['드라마'],0
134823,2016,런 더 타이드 (Run the Tide),['드라마'],0
134825,2016,몽키킹2: 서유기 여정의 시작 (The Monkey King the Legend Begins),"['판타지', '액션']",0
134841,2016,라이언 (Lion),['드라마'],0
134847,2016,피터와 드래곤 (Pete's Dragon),"['모험', '가족', '판타지']",0
134851,2016,더 커스 오브 슬리핑 뷰티 (The Curse of Sleeping Beauty),"['판타지', '미스터리', '스릴러']",0
134855,2016,아메리칸 로맨스: 블러디 허니문 (American Romance),['스릴러'],0
134856,2016,클로버필드 10번지 (10 Cloverfield Lane),"['미스터리', '스릴러']",0
134858,2016,얼론 (Alone),['드라마'],0
134859,2016,어카운턴트 (The Accountant),"['드라마', '액션', '스릴러']",0
134860,2016,원 나잇 (One Night),"['드라마', '멜로/로맨스']",0
134863,2016,러브송 (Lovesong),['드라마'],0
134869,2016,승부 없는 싸움 (In Dubious Battle),['드라마'],0
134873,2016,고스트버스터즈 (Ghostbusters),"['액션', '코미디', 'SF']",0
134874,2016,레이디 수잔 (Love & Friendship),"['드라마', '멜로/로맨스']",0
134881,2016,보살핌의 정석 (The Fundamentals of Caring),['드라마'],0
134887,2016,스노든 (Snowden),"['드라마', '스릴러']",0
134889,2016,프랭크 & 롤라 (Frank & Lola),"['범죄', '드라마', '미스터리', '멜로/로맨스', '스릴러']",0
134895,2016,봉이 김선달 (Seondal: The Man who Sells the River),"['코미디', '모험']",0
134896,2016,브림스톤 (Brimstone),"['미스터리', '스릴러', '서부']",0
134963,2016,라라랜드 (La La Land),"['드라마', '뮤지컬', '멜로/로맨스']",0
134980,2016,마이펫의 이중생활 (The Secret Life of Pets),"['애니메이션', '코미디', '가족']",0
135047,2016,패턴 오브 러브 (Pattern of Love),"['드라마', '멜로/로맨스']",0
135838,2016,장가행,[],0
136335,2016,더 트루스 어바웃 라이즈 (The Truth About Lies),"['코미디', '멜로/로맨스']",0
136619,2016,여의 담윤현,['드라마'],0
136687,2016,위대한 소원 (THE LAST RIDE),"['코미디', '드라마']",0
136826,2016,인필트레이터 : 잠입자들 (The Infiltrator),"['범죄', '드라마']",0
136827,2016,프리 스테이트 (Free State of Jones),"['액션', '전쟁', '드라마']",0
136834,2016,포르토 (Porto),"['드라마', '멜로/로맨스']",0
136835,2016,매그니피센트 7 (The Magnificent Seven),"['액션', '서부']",0
136836,2016,더 보스 (The Boss),['코미디'],0
136839,2016,로스트 인 더 퍼시픽 (Lost in the Pacific),"['모험', 'SF', '스릴러']",0
136840,2016,딘 (Dean),"['코미디', '드라마']",0
136841,2016,스테파니 (Stephanie),"['드라마', '판타지', '공포', '미스터리']",0
136845,2016,플로렌스 (Florence Foster Jenkins),"['드라마', '코미디']",0
