순위,영화명,개봉일,매출액,매출액 점유율,관객수,스크린수,상영횟수,대표국적,국적,배급사
446,봄 여름 가을 겨울 그리고 봄,2003.9.19,"1,811,000",0.0%,863,1,32,한국,한국,코리아픽쳐스(주)
447,오페라-시몬 보카네그라(메트로폴리탄),2010.5.9,"16,958,000",0.0%,856,1,12,미국,미국,㈜메가박스
448,오페라-장미의 기사,2010.3.6,"16,920,000",0.0%,854,1,11,미국,미국,㈜메가박스
449,2008 서태지 심포니 앙코르,,"6,887,000",0.0%,837,1,6,한국,한국,
450,축구의 신: 마라도나,2010.6.3,"6,455,000",0.0%,834,10,175,스페인,스페인,(주)드림웨스트픽쳐스
451,카이지,2010.8.19,"6,046,000",0.0%,830,7,165,일본,일본,(주)씨타마운틴픽쳐스
452,초대받은 사람들,1981.10.24,"1,647,000",0.0%,821,1,21,한국,한국,
453,내 친구의 소원,2011.1.6,"6,544,000",0.0%,818,3,5,영국,영국,프리비젼엔터테인먼트
454,시스터 스마일,2010.4.29,"6,385,000",0.0%,811,2,94,벨기에,"벨기에,프랑스",우성엔터테인먼트
455,심야의 FM+검우강호+22 블렛,2010.10.14,"8,784,000",0.0%,810,1,10,기타,기타,
456,씨받이,1987.3.21,"1,630,000",0.0%,805,1,24,한국,한국,
457,더 코브: 슬픈 돌고래의 진실,2009.10.29,"4,523,000",0.0%,801,2,70,미국,미국,(주)스폰지이엔티
458,환상의 그대,2011.1.27,"6,022,000",0.0%,800,1,5,미국,미국,(주)티캐스트
459,바람,2009.11.26,"6,056,000",0.0%,792,3,18,한국,한국,(주)싸이더스
460,소규모 아카시아 밴드 이야기,2010.1.14,"5,631,500",0.0%,789,6,214,한국,한국,(주)이모션픽처스
461,이클립스+이끼+파괴된 사나이,2010.7.14,"8,456,000",0.0%,788,2,9,기타,기타,
461,스케이트 오어 다이,2010.10.21,"6,440,000",0.0%,788,1,30,프랑스,프랑스,판씨네마(주)
463,첩혈쌍웅,1989.7.29,"1,934,000",0.0%,787,1,45,홍콩,홍콩,(유)조이앤시네마
464,퍼시잭슨과 번개도둑+의형제+울프맨,2010.2.11,"8,512,000",0.0%,785,2,15,기타,기타,
465,낮은데로 임하소서,1982.6.26,"1,618,000",0.0%,784,1,32,한국,한국,
466,춤추는 동물원,2010.12.2,"5,760,400",0.0%,774,5,173,한국,한국,㈜인디스토리
467,만다라,1981.9.12,"1,600,000",0.0%,765,1,29,한국,한국,
468,상록수,,"1,538,000",0.0%,759,1,14,한국,한국,
468,이번 일요일에,2010.3.4,"4,915,000",0.0%,759,2,57,일본,일본,㈜인디스토리
470,2010 러시아 모스필름 회고전,,"3,928,000",0.0%,755,1,36,러시아,러시아,
471,퀸 락 몬트리올,2009.7.30,"7,178,000",0.0%,752,2,43,영국,영국,㈜씨에이엔
472,제4회 대단한 단편영화제,,"3,710,000",0.0%,742,1,36,한국,한국,
472,7월 32일,2010.4.22,"4,605,500",0.0%,742,3,99,한국,한국,㈜기억속의매미
474,인디포럼 2010,,"3,375,000",0.0%,735,1,30,한국,한국,
474,"제4회여성인권영화제, 피움 2010",2010.10.6,"3,435,000",0.0%,735,1,12,기타,기타,
476,블러디쉐이크,2010.5.27,"3,299,000",0.0%,721,6,97,한국,한국,㈜팜코리아미디어
476,수상한 이웃들,2011.4.14,"2,916,000",0.0%,721,2,10,한국,한국,(주)키노아이디엠씨
478,시라노; 연애조작단+그랑프리+퀴즈왕,2010.9.15,"7,752,000",0.0%,709,1,15,기타,기타,
479,마법사의 제자+솔트+이끼,,"7,852,000",0.0%,708,2,9,기타,기타,
479,렛 미 인,2008.11.13,"4,356,000",0.0%,708,1,35,스웨덴,스웨덴,"씨네그루(주)다우기술,(주)영화사구안"
481,작은 영웅 데스페로,2009.2.12,"4,043,000",0.0%,688,3,37,미국,미국,유니버설픽쳐스인터내셔널 코리아(유)
482,"빗자루, 금붕어 되다",2010.9.30,"4,822,500",0.0%,683,6,147,한국,한국,(주)마노엔터테인먼트
483,스프링 뮤직 필름 페스티벌,,"3,680,000",0.0%,676,1,62,기타,기타,
484,더 폴: 오디어스와 환상의 문,2008.12.4,"4,342,000",0.0%,673,1,25,인도,"인도,영국,미국",(주)영화사구안
484,토이 스토리 3(자막)+솔트+인셉션,2010.8.5,"7,352,000",0.0%,673,1,6,기타,기타,
486,"2010년 시네프랑스 7, 8월",,"4,610,500",0.0%,663,1,9,프랑스,프랑스,
487,나인+셜록 홈즈+아바타,,"7,322,000",0.0%,662,1,13,미국,미국,
488,마법의 세계 녹터나,2009.8.27,"3,968,500",0.0%,654,3,22,스페인,"스페인,프랑스",롯데쇼핑㈜롯데엔터테인먼트
489,우리들과 경찰아저씨의 700일 전쟁,2010.4.15,"4,739,500",0.0%,653,4,105,일본,일본,(주)씨타마운틴픽쳐스
489,왠 유어 스트레인지,2010.12.23,"4,875,000",0.0%,653,2,48,미국,미국,(주)영화사 조제
491,멀홀랜드 드라이브,2001.11.30,"3,636,000",0.0%,595,1,26,미국,미국,(주)영화사 안다미로
492,"2010년 시네프랑스 3, 4월",,"4,021,000",0.0%,588,1,20,프랑스,프랑스,
493,시네마 상상마당 가족영화열전,,"4,488,200",0.0%,586,1,29,기타,기타,
494,의형제+하모니+식객: 김치전쟁,,"6,256,000",0.0%,580,2,8,한국,한국,
495,제2회 서울국제초단편영상제,2010.11.5,"2,980,000",0.0%,571,4,60,기타,기타,
496,악마를 보았다+솔트+아저씨,2010.8.12,"6,116,000",0.0%,563,1,4,기타,기타,
497,라스트 에어벤더 2D+프레데터스+아저씨,2010.8.26,"6,172,000",0.0%,560,1,14,기타,기타,
498,나를 둘러싼 것들,2010.11.11,"3,852,500",0.0%,556,1,34,일본,일본,(주)스폰지이엔티
499,[2010SIAFF]비주얼 어쿠스틱스,,"3,248,000",0.0%,543,1,5,미국,미국,
500,셜록 홈즈+파르나서스 박사의 상상극장+전우치,,"5,870,000",0.0%,539,1,6,기타,기타,
501,화이트 크리스마스,,"1,062,000",0.0%,531,1,6,미국,미국,
502,애수,,"1,058,000",0.0%,529,1,4,미국,미국,
503,플랜 B,2010.6.17,"4,082,000",0.0%,505,2,79,미국,미국,한국소니픽쳐스릴리징브에나비스타영화㈜
504,좋아서 만든 영화,2009.12.17,"3,332,100",0.0%,503,6,60,한국,한국,(주)영화사 진진
505,워낭소리,2009.1.15,"1,009,000",0.0%,497,1,28,한국,한국,㈜인디스토리
506,시네마 상상마당 세 번째 음악영화제,,"3,248,600",0.0%,483,1,46,기타,기타,
507,젓가락,2010.10.28,"3,432,000",0.0%,480,11,172,한국,한국,씨제이엔터테인먼트
508,목소리. 마르그리트 뒤라스 영화제,,"3,457,500",0.0%,475,1,14,프랑스,프랑스,
509,여행,2010.5.20,"2,910,500",0.0%,469,3,72,한국,한국,(주)스폰지이엔티
510,더 문,2009.11.26,"3,371,000",0.0%,468,1,71,영국,영국,(주)영화사구안
511,해결사+마루 밑 아리에티+킬러스,2010.9.9,"4,986,000",0.0%,464,1,6,기타,기타,
512,경계도시,,"2,874,000",0.0%,461,3,40,한국,한국,시네마달
512,그을린 사랑,2011.7.21,"3,481,000",0.0%,461,1,3,캐나다,캐나다,(주)티캐스트
514,"2010년 시네프랑스 5, 6월",,"3,193,500",0.0%,459,1,9,프랑스,프랑스,
515,팔레르모 슈팅,2010.4.22,"3,132,000",0.0%,455,1,36,독일,독일,(주)스폰지이엔티
516,섹스 앤 더 시티 2+방자전+스트리트 댄스(2D),2010.6.10,"4,848,000",0.0%,452,1,8,기타,기타,
517,브로크백 마운틴,2006.3.1,"3,659,000",0.0%,448,1,20,미국,미국,씨제이엔터테인먼트
517,라푼젤,2011.2.10,"5,824,000",0.0%,448,2,2,미국,미국,한국소니픽쳐스릴리징브에나비스타영화㈜
519,제11회 멕시코 영화제,,"2,473,000",0.0%,446,1,31,멕시코,멕시코,
520,미클로슈 얀초 특별전,,"2,349,000",0.0%,445,1,12,헝가리,헝가리,
521,[2010SIAFF]시티즌 아키텍트+나의 놀이터,,"2,640,000",0.0%,442,1,5,미국,"미국,기타",
522,암병동,,"1,102,000",0.0%,441,1,2,폴란드,폴란드,
523,할리우드 고전 특별전,,"2,379,000",0.0%,439,1,9,미국,미국,
524,파괴된 사나이+맨발의 꿈+나잇 & 데이,2010.7.1,"4,624,000",0.0%,427,1,6,기타,기타,
525,별들의 고향,1974.4.26,"865,000",0.0%,425,1,14,한국,한국,
526,운수대통,1975.1.31,"848,000",0.0%,424,1,6,한국,한국,
527,크리스마스 캐롤,2009.11.26,"2,797,500",0.0%,420,5,60,미국,미국,한국소니픽쳐스릴리징브에나비스타영화㈜
528,메리 크리스마스,2007.12.20,"2,269,500",0.0%,419,1,17,프랑스,"프랑스,독일,영국,벨기에,루마니아,노르웨이",위드시네마
528,마녀의 관,2010.3.4,"2,346,000",0.0%,419,2,97,한국,한국,(주)이모션픽처스
530,"2010년 시네프랑스 1, 2월",,"2,857,500",0.0%,413,1,8,프랑스,프랑스,
531,신사는 금발을 좋아해,,"824,000",0.0%,412,1,6,미국,미국,
532,파주,2009.10.28,"3,226,000",0.0%,411,1,39,한국,한국,(주)엠케이픽처스
533,첫사랑 열전,2010.5.5,"2,625,000",0.0%,408,2,96,한국,한국,웃기씨네
534,G20성공기원 영화대축제,2010.10.28,"2,103,000",0.0%,407,2,65,기타,기타,
535,포화 속으로+베스트 키드+A-특공대,2010.6.16,"4,406,000",0.0%,405,1,8,기타,기타,
536,[2010SIAFF]기무+콜하스 하우스라이프,,"2,416,000",0.0%,404,1,5,기타,기타,
536,어제 내린 비,1975.1.1,"808,000",0.0%,404,1,6,한국,한국,
536,나잇 & 데이+슈렉 포에버 (자막)+포화 속으로,2010.7.1,"4,432,000",0.0%,404,1,6,기타,기타,
539,협객 김두한,1975.6.5,"802,000",0.0%,401,1,6,한국,한국,
540,용서는 없다+나인+전우치,2010.1.7,"4,342,000",0.0%,399,1,7,기타,기타,
541,멘탈,2010.4.8,"2,711,000",0.0%,393,2,57,일본,일본,(주)씨타마운틴픽쳐스
541,하이자오 7번지,2010.3.18,"3,030,500",0.0%,393,4,66,대만,대만,(주)씨타마운틴픽쳐스
543,우주의 신비,2008.7.3,"5,046,000",0.0%,391,1,17,이스라엘,이스라엘,
544,뭘 또 그렇게까지,2010.4.29,"2,532,500",0.0%,387,2,63,한국,한국,(주)스폰지이엔티
544,의형제+발렌타인 데이+하모니,2010.2.11,"4,294,000",0.0%,387,1,7,기타,기타,
546,네이키드 보이즈 싱잉,2010.2.1,"2,893,000",0.0%,386,1,33,미국,미국,(주)은석필림
547,성가신 이웃,,"2,271,000",0.0%,381,1,5,아르헨티나,아르헨티나,
548,카사블랑카,1999.4.3,"985,000",0.0%,380,1,10,미국,미국,
549,"제4회 여성인권영화제, 피움 2010_한국",,"1,747,000",0.0%,377,1,4,한국,한국,
550,영원과 하루,2004.11.17,"2,912,000",0.0%,376,1,8,그리스,"그리스,프랑스,이탈리아",㈜영화사 백두대간
550,셜록홈즈: 녹색옷의 여인,,"762,000",0.0%,376,1,21,미국,미국,
552,아바타+전우치+나인,,"4,162,000",0.0%,375,1,2,기타,기타,
553,체코에 평화를,,"1,018,000",0.0%,374,1,6,체코,체코,
554,셀브르의 우산,,"746,000",0.0%,373,1,6,프랑스,프랑스,
555,브로큰 임브레이스,2009.11.19,"2,989,000",0.0%,372,3,48,스페인,스페인,유니버설픽쳐스인터내셔널 코리아(유)
556,서울,2010.4.22,"2,443,000",0.0%,368,2,60,한국,한국,(주)스폰지이엔티
557,천국의 우편배달부,2009.11.12,"2,928,000",0.0%,366,1,2,한국,한국,씨제이엔터테인먼트
557,곤충들의 수다 시리즈 1~3,,"693,000",0.0%,366,1,2,영국,영국,
559,연산군,1962.1.1,"740,000",0.0%,365,1,4,한국,한국,
560,엣지 오브 다크니스+방자전+페르시아의 왕자: 시간의 모래,2010.6.2,"3,978,000",0.0%,364,1,8,기타,기타,
561,파괴된 사나이+포화 속으로+이클립스,2010.7.7,"3,898,000",0.0%,361,1,7,기타,기타,
562,"2010년 시네프랑스 9, 10월",,"2,503,000",0.0%,360,1,8,프랑스,프랑스,
563,뜨거운 것이 좋아,,"706,000",0.0%,353,1,6,미국,미국,
563,카페 서울,2010.1.2,"2,322,600",0.0%,353,1,51,일본,"일본,한국",(주)나이너스엔터테인먼트
565,폭군 연산,,"704,000",0.0%,352,1,6,한국,한국,
566,바바라 해머 회고전,,"1,984,000",0.0%,348,1,29,미국,미국,
567,장선우 특별전,,"1,844,000",0.0%,345,1,19,한국,한국,
568,[2010SIAFF]건축가의 배,,"2,047,000",0.0%,342,1,4,영국,"영국,이탈리아",
569,하모니+식객: 김치전쟁+주유소 습격사건 2,,"3,738,000",0.0%,340,1,7,한국,한국,
569,클로이+의형제+평행이론,2010.2.25,"3,716,000",0.0%,340,1,10,기타,기타,
571,셜록홈즈: 공포의 밤,2010.2.6,"696,000",0.0%,338,1,14,미국,미국,
572,인디피크닉2010,,"1,966,000",0.0%,334,1,15,한국,한국,
573,2010 부산국제단편영화제,2010.5.12,"1,655,000",0.0%,331,2,24,기타,기타,
574,영원한 봉인,,"859,000",0.0%,329,1,3,덴마크,"덴마크,핀란드,스웨덴,이탈리아",
575,평행이론+발렌타인 데이+의형제,2010.2.18,"3,542,000",0.0%,327,2,8,기타,기타,
576,똥파리,2009.4.16,"2,060,000",0.0%,326,2,51,한국,한국,(주)영화사 진진
577,섹스 앤 더 시티 2+방자전+엣지 오브 다크니스,2010.6.10,"3,532,000",0.0%,325,1,6,기타,기타,
578,아저씨+토이 스토리 3+인셉션,2010.8.19,"3,612,000",0.0%,323,1,2,기타,기타,
579,나잇 & 데이+맨발의 꿈+포화 속으로,2010.6.24,"3,498,000",0.0%,322,1,7,기타,기타,
580,에반게리온 : 서(序),2008.1.24,"2,143,500",0.0%,319,1,43,일본,일본,(주)태원엔터테인먼트
580,09-03-15 결전의 날,,"804,500",0.0%,319,1,3,스페인,"스페인,기타",
582,7인의 말괄량이,1976.1.15,"634,000",0.0%,317,1,6,한국,한국,
583,솔트+아저씨+인셉션,2010.8.13,"3,484,000",0.0%,316,1,2,기타,기타,
584,라벤더의 연인들,2008.7.3,"2,019,000",0.0%,312,1,24,영국,영국,(주)영화사구안
585,아이 노우 유 노우,2010.5.4,"1,971,000",0.0%,308,1,37,영국,영국,(주)씨타마운틴픽쳐스
585,원스,2007.9.20,"1,971,200",0.0%,308,1,2,아일랜드,아일랜드,"(주)제이앤씨미디어그룹,(주)영화사 진진"
587,킬러스+애프터 라이프+피라냐 2D,,"3,352,000",0.0%,307,1,7,미국,미국,
588,토마스와 친구들 - 극장판,2009.4.9,"2,432,000",0.0%,304,1,2,영국,영국,(주)코카반
589,먹고 기도하고 사랑하라+시라노;연애조작단+방가? 방가!,2010.9.30,"3,288,000",0.0%,301,1,7,기타,기타,
590,인셉션+내니 맥피 2+토이 스토리 3(자막),2010.8.11,"3,230,000",0.0%,295,1,8,기타,기타,
591,부드루스,,"758,000",0.0%,287,1,3,이스라엘,"이스라엘,미국,팔레스타인",
592,타이탄+그린 존+셔터 아일랜드,2010.4.1,"3,114,000",0.0%,286,1,7,기타,기타,
592,"괜찮아, 정말 괜찮아",2010.5.20,"1,782,000",0.0%,286,1,61,일본,일본,(주)씨타마운틴픽쳐스
594,구봉서의 벼락부자,,"566,000",0.0%,283,1,6,한국,한국,
595,[2010SIAFF]프라하의 눈,,"1,669,000",0.0%,281,1,4,체코,체코,
596,블랙,2009.8.27,"1,960,000",0.0%,280,1,2,인도,인도,"이언픽쳐스,(주)넥스트엔터테인먼트월드(NEW)"
597,레터스 투 줄리엣+시라노;연애조작단+방가? 방가!,2010.10.7,"3,028,000",0.0%,279,1,7,기타,기타,
598,홍길동의 후예,2009.11.26,"2,150,000",0.0%,278,4,53,한국,한국,에스케이텔레콤(주)
599,레드라인,2010.11.17,"1,368,000",0.0%,275,1,2,일본,일본,
600,용산 남일당 이야기,,"892,000",0.0%,274,1,6,한국,한국,
601,도쿄 랑데뷰,2010.1.28,"1,812,000",0.0%,272,1,19,일본,일본,(주)스폰지이엔티
602,스페인 영화제 2010 (페드로 알모도바르 특별전),,"2,084,000",0.0%,271,1,31,스페인,스페인,
603,비포 나잇 폴스,2002.6.21,"1,788,000",0.0%,268,1,13,미국,미국,필름뱅크(주)
604,곤충들의 수다 시리즈 4~6,,"627,000",0.0%,267,1,2,영국,영국,
605,희생,1995.5.25,"2,085,000",0.0%,265,1,8,스웨덴,"스웨덴,영국,프랑스",
605,"사람이 살고 있었다+강연: ""문학, 다큐를 만나다""",,"713,000",0.0%,265,1,1,스위스,스위스,
605,센츄리온+피라냐 2D+익스펜더블,2010.8.26,"2,890,000",0.0%,265,1,7,기타,기타,
608,500일의 썸머+들어는봤니? 모건 부부+하모니,2010.1.28,"2,840,000",0.0%,264,1,7,기타,기타,
609,맹물로 가는 자동차,1974.3.23,"526,000",0.0%,263,1,6,한국,한국,
609,로빈후드+하녀+페르시아의 왕자: 시간의 모래,2010.5.27,"2,862,000",0.0%,263,1,6,기타,기타,
611,이끼+아저씨+고사 두 번째 이야기: 교생실습,2010.8.5,"2,858,000",0.0%,259,1,2,기타,기타,
611,쉬즈 더 원,2010.7.15,"1,324,000",0.0%,259,4,73,중국,중국,
611,시네마정동-킥 애스: 영웅의 탄생+베스트셀러+아이언맨 2,2010.4.29,"2,802,000",0.0%,259,1,6,기타,기타,
614,2010 3D한국국제영화제,2010.10.13,"2,520,000",0.0%,252,2,21,기타,기타,
615,앙드레 마티유,2011.1.13,"1,843,000",0.0%,250,1,5,캐나다,캐나다,(주)씨타마운틴픽쳐스
616,대한 아트 필름 페스티발-Let There Be Love,2010.4.1,"747,000",0.0%,249,1,34,기타,기타,
617,데드라인,2010.4.8,"1,787,000",0.0%,247,1,11,미국,미국,㈜코리아스크린
618,락앤롤 보트,,"1,790,000",0.0%,245,1,4,영국,"영국,독일,프랑스",
619,인디다큐페스티발2010-올해의 신작전,,"1,186,000",0.0%,244,1,14,한국,한국,
620,2009 광주국제영화제,,"1,215,000",0.0%,243,3,30,기타,기타,
621,파라노말 액티비티+주유소 습격사건2+아빠가 여자를 좋아해,2010.1.20,"2,638,000",0.0%,242,1,8,기타,기타,
621,바나나 소송사건,,"625,000",0.0%,242,1,2,스웨덴,"스웨덴,덴마크",
623,500일의 썸머+용서는 없다+주유소 습격사건2,2010.1.20,"2,578,000",0.0%,241,1,8,기타,기타,
623,신외팔이,,"482,000",0.0%,241,1,6,홍콩,홍콩,
623,엘라의 계곡,2009.12.10,"1,776,000",0.0%,241,2,47,미국,미국,인터비스앤파트너스(주)
626,당신은 아름답다,2010.8.26,"1,685,500",0.0%,240,2,69,한국,한국,(주)씨타마운틴픽쳐스
627,코파카바나,2011.5.26,"1,712,000",0.0%,237,1,4,프랑스,프랑스,(주)티캐스트
628,페이퍼 하트,2010.9.2,"1,292,000",0.0%,233,1,52,미국,미국,필름메신저
629,파라노말 액티비티+용서는 없다+웨딩드레스,2010.1.14,"2,534,000",0.0%,231,1,6,기타,기타,
629,이브의 시간 극장판,,"1,142,000",0.0%,231,1,2,일본,일본,
631,피라냐 2D+악마를 보았다+인셉션,2010.8.26,"2,554,000",0.0%,230,1,2,기타,기타,
632,사랑 후에 남겨진 것들,2009.2.19,"1,376,500",0.0%,227,1,10,독일,독일,(주)영화사 진진
633,루팡 3세: 칼리오스트로의 성,2017.5.25,"1,124,000",0.0%,226,1,2,일본,일본,(주)에이원엔터테인먼트
634,슈렉2,2004.6.18,"1,588,000",0.0%,225,1,14,미국,미국,씨제이엔터테인먼트
635,셔터 아일랜드+콜링 인 러브+그린 존,,"2,400,000",0.0%,222,1,7,미국,미국,
636,아이언맨 2+구르믈 버서난 달처럼+로빈후드,2010.5.13,"2,398,000",0.0%,218,1,7,기타,기타,
637,500일의 썸머+들어는 봤니? 모건 부부+의형제,2010.2.4,"2,370,000",0.0%,217,1,7,기타,기타,
638,황야의 결투,2010.11.30,"698,000",0.0%,214,1,8,미국,미국,
639,디어 존+이상한 나라의 앨리스+포스 카인드,,"2,290,000",0.0%,213,1,7,미국,미국,
640,세라핀,2009.6.4,"1,434,000",0.0%,204,1,16,프랑스,프랑스,(주)영화사구안
641,은하철도 999,2010.11.17,"1,003,000",0.0%,202,1,2,일본,일본,
641,2010 AISFF-트래블링 쇼츠 인 코리아,2010.11.4,"794,000",0.0%,202,1,2,기타,기타,
643,인티파다 NYC + 드라이브,,"517,500",0.0%,201,1,2,미국,"미국,호주",
643,인플루언스,2010.8.19,"1,505,000",0.0%,201,3,35,한국,한국,
645,평행이론+포스 카인드+퍼시잭슨과 번개도둑,2010.2.25,"2,236,000",0.0%,200,1,7,기타,기타,
645,오페라-아이다,2009.12.6,"3,978,000",0.0%,200,1,3,미국,미국,(주)에이치엠엔
645,노다메 칸타빌레 최종악장,2011.1.13,"1,200,000",0.0%,200,1,1,일본,일본,"(주)미로비젼,아뮤즈코리아(주)"
648,2010 AISFF-거장들의 패션필름,2010.11.4,"985,000",0.0%,198,1,1,기타,기타,
649,하이퍼텍나다 [에로티시즘 영화제],2010.6.23,"1,343,500",0.0%,197,1,18,기타,기타,
650,우주쇼에 어서오세요,,"972,000",0.0%,195,1,2,일본,일본,
650,뉴 제너레이션으로의 여행,2010.11.17,"968,000",0.0%,195,1,2,일본,일본,
652,곤 사토시 추도 : 도쿄 갓파더즈(크리스마스에 기적을 만날 확률),2010.11.17,"967,000",0.0%,194,1,2,일본,일본,
653,페르시아의 왕자: 시간의 모래+꿈은 이루어진다+내 깡패 같은 애인,2010.5.27,"2,100,000",0.0%,193,1,6,기타,기타,
654,강을 건너는 사람들,2007.11.30,"496,000",0.0%,190,1,2,한국,한국,(주)영화사 진진
654,게르니카,,"491,000",0.0%,190,1,2,프랑스,프랑스,
654,A-특공대+베스트 키드+유령작가,2010.6.10,"2,038,000",0.0%,190,1,6,기타,기타,
657,사랑의 찬가,,"558,000",0.0%,188,1,3,이탈리아,이탈리아,
658,안개속의 풍경,1996.9.21,"1,444,000",0.0%,186,1,4,그리스,"그리스,이탈리아,프랑스",
659,피아니스트,2003.1.1,"1,112,000",0.0%,185,1,8,프랑스,프랑스,"(주)씨네월드,(주)드림팩트엔터테인먼트"
660,남쪽으로 튀어,,"1,412,500",0.0%,184,1,8,일본,일본,(주)키노아이디엠씨
660,사요나라 안녕 짜이쩬,,"505,000",0.0%,184,1,2,한국,한국,
662,19-Nineteen,2009.11.12,"1,464,000",0.0%,183,1,1,한국,한국,씨제이엔터테인먼트
662,내 눈에 콩깍지,2009.11.5,"1,464,000",0.0%,183,1,1,한국,한국,씨제이엔터테인먼트
662,로맨스,,"1,000,000",0.0%,183,1,2,스페인,"스페인,이탈리아,프랑스",
662,미남 세르쥬,2010.12.14,"1,007,000",0.0%,183,1,4,프랑스,프랑스,
666,사랑은 너무 복잡해+이상한 나라의 앨리스+프롬파리 위드러브,2010.3.11,"1,958,000",0.0%,182,1,7,기타,기타,
667,여대생 기숙사+방자전+나잇 & 데이,2010.6.24,"1,958,000",0.0%,181,1,7,기타,기타,
667,울프맨+공자-춘추전국시대+퍼시잭슨과 번개도둑,2010.2.11,"1,994,000",0.0%,181,1,3,기타,기타,
669,죽은 개를 찾아서+조금 불편한 그다지 불행하지 않은 0.43,,"456,000",0.0%,180,1,2,한국,한국,
669,초콜릿 고마워,,"1,010,000",0.0%,180,1,3,프랑스,"프랑스,스위스",
671,알제리 전투,2009.10.15,"1,027,000",0.0%,179,1,35,이탈리아,"이탈리아,기타",실버스푼
672,배터리,,"1,268,000",0.0%,177,1,12,일본,일본,
673,"지금, 이대로가 좋아요",2009.4.23,"1,089,000",0.0%,175,1,17,한국,한국,"(주)스폰지이엔티,스폰지"
674,라스트 에어벤더+내니 맥피 2+솔트,2010.8.19,"1,900,000",0.0%,174,1,7,기타,기타,
675,분홍돌고래,2010.7.1,"1,134,000",0.0%,172,2,77,한국,한국,(주)씨네마루
676,의식,,"952,000",0.0%,171,1,3,프랑스,"프랑스,독일",
677,일본식남자응원단+완벽한 사람은 없잖아,,"486,500",0.0%,170,1,2,일본,"일본,덴마크",
678,메모리즈,2012.12.13,"846,000",0.0%,169,1,2,일본,일본,에이원엔터테인먼트
678,그녀에게,2010.5.13,"1,106,000",0.0%,169,2,54,한국,한국,(주)스폰지이엔티
680,[1st BeFF 2010] 제1회 부산 외국인 영화제,,"501,000",0.0%,167,1,13,기타,기타,
681,파이어프루프-사랑의 도전,2009.9.18,"664,000",0.0%,166,1,1,미국,미국,"크로스픽쳐스(주),(주)허리우드극장"
681,윌로우 트리,2010.4.29,"1,092,500",0.0%,166,1,33,이란,이란,(주)영화사구안
681,질문 하나가 세상을 바꾼다,,"408,500",0.0%,166,1,1,미국,미국,
684,2010 AISFF-메이드 바이 커머셜 디렉터스,2010.11.4,"820,000",0.0%,165,1,1,기타,기타,
684,시네클럽-네 멋대로 해라,2010.6.20,"911,000",0.0%,165,1,1,프랑스,프랑스,
686,골조브의 아이들-40년 기록의 대단원 Part2: 만약 그들이 죽지 않았더라면,,"475,000",0.0%,162,1,2,독일,독일,
686,패밀리마트,2010.11.25,"986,000",0.0%,162,4,45,한국,한국,(재)전주국제영화제조직위원회
688,앨빈과 슈퍼밴드,2007.12.19,"1,139,000",0.0%,161,1,13,미국,미국,이십세기폭스필름코퍼레이션
689,베스트셀러+타이탄+허트 로커,2010.4.22,"1,732,000",0.0%,160,1,7,기타,기타,
690,보이 A,2009.5.21,"998,000",0.0%,158,1,21,영국,영국,(주)영화사구안
690,영웅본색 2,1988.7.22,"599,000",0.0%,158,1,15,홍콩,홍콩,(유)조이앤시네마
692,휴일,,"942,000",0.0%,157,1,2,한국,한국,
692,섹스 앤 더 시티,2008.6.5,"1,061,000",0.0%,157,1,6,미국,미국,에스케이텔레콤(주)
694,노인을 위한 나라는 없다,2008.2.21,"1,306,000",0.0%,156,1,8,미국,미국,씨제이엔터테인먼트
694,잘 알지도 못하면서,2009.5.14,"949,000",0.0%,156,3,22,한국,한국,(주)스폰지이엔티
696,거대한 피라미드,,"421,500",0.0%,155,1,2,독일,독일,
696,기동경찰 패트레이버,,"770,000",0.0%,155,1,2,일본,일본,
698,인민의 적,,"457,000",0.0%,153,1,5,영국,"영국,캄보디아",
698,"나는 베트남, 너는 이라크+하지 말아야 할 것들+Three Memories",,"405,500",0.0%,153,1,2,한국,"한국,미국",
698,"다큐 인 나다-2010년 2,3월",2010.2.3,"1,061,000",0.0%,153,1,8,기타,기타,
698,도쿄 매그니튜드 8.0,,"910,000",0.0%,153,1,1,일본,일본,
702,타이탄+크레이지+그린존,,"1,638,000",0.0%,152,1,7,미국,미국,
703,2010 AISFF-여자는 두 번 플레이 한다,2010.11.4,"744,000",0.0%,150,1,1,기타,기타,
703,노스탤지아,1996.2.10,"1,162,000",0.0%,150,1,4,러시아,러시아,
705,허트 로커+일라이+킥 애스: 영웅의 탄생,,"1,634,000",0.0%,149,1,7,미국,미국,
705,소리를 찾아서,,"387,500",0.0%,149,1,1,미국,미국,
705,"1989 가을, 라이프치히",,"387,500",0.0%,149,1,2,독일,독일,
705,마음의 가시,,"401,000",0.0%,149,1,2,프랑스,프랑스,
709,포스 카인드+클로이+커플 테라피: 대화가 필요해,,"1,616,000",0.0%,148,1,7,미국,미국,
709,오체투지 다이어리,,"403,500",0.0%,148,1,5,한국,한국,
711,저 달이 차기 전에,,"444,500",0.0%,144,1,3,한국,한국,
712,나는 영국왕을 섬겼다,2008.5.1,"1,104,000",0.0%,143,1,6,체코,"체코,아이슬란드",데이지엔터테인먼트
713,악의 꽃,,"794,000",0.0%,142,1,3,프랑스,프랑스,
714,애프터 라이프+피라냐+해결사,2010.9.9,"1,574,000",0.0%,141,1,6,기타,기타,
