순위,영화명,개봉일,매출액,매출액 점유율,관객수,스크린수,상영횟수,대표국적,국적,배급사
2532,레이디 채털리,2007.7.11,"251,000",0.0%,28,1,1,프랑스,프랑스,(주)영화사 진진
2532,제5원소,1997.7.17,"245,000",0.0%,28,1,1,프랑스,프랑스,
2532,홀 인 더 헤드,,"136,000",0.0%,28,1,3,미국,미국,
2532,두 바퀴면 충분해요,,"46,676",0.0%,28,1,2,아일랜드,아일랜드,
2532,오래된 지도,,"46,676",0.0%,28,1,2,프랑스,프랑스,
2532,긴 이별,,"48,750",0.0%,28,1,5,한국,한국,
2532,자동차의 꿈,,"46,676",0.0%,28,1,2,스페인,스페인,
2532,블랙 아웃+100m위의 고독,,"140,000",0.0%,28,1,1,,,
2532,블랙비너스,2011.1.4,"191,000",0.0%,28,1,4,프랑스,"프랑스,이탈리아,벨기에",
2532,톰의 특별한 식탁,,"70,000",0.0%,28,1,2,네덜란드,네덜란드,
2532,숭시,,"48,750",0.0%,28,1,5,한국,한국,
2532,"내일도 꼭, 엉클조",,"140,000",0.0%,28,1,2,한국,한국,
2548,SIFF2013-경쟁단편 9,,"161,000",0.0%,27,1,1,,,
2548,네오리얼리즘 강의,,"82,500",0.0%,27,1,1,이탈리아,이탈리아,
2548,신화속의 여인: 할리우드의 안나 마냐니,,"82,500",0.0%,27,1,1,이탈리아,이탈리아,
2548,두 번 줄넘기,,"81,000",0.0%,27,1,2,한국,한국,
2548,바람 속의 암탉,,"128,000",0.0%,27,1,2,일본,일본,
2548,나인,2009.12.31,"185,000",0.0%,27,1,3,미국,"미국,이탈리아",(주)시너지하우스 (시너지)
2548,세 얼간이 감독판,2011.8.18,"189,000",0.0%,27,1,1,인도,인도,"와이드 릴리즈(주),필라멘트픽쳐스"
2548,늑대와 돼지와 인간,,"108,000",0.0%,27,1,1,일본,일본,
2548,몰리 맥스웰,,"229,000",0.0%,27,1,2,캐나다,캐나다,
2548,중편초청 섹션 4,,"188,400",0.0%,27,1,2,한국,한국,
2548,“위 약관에 동의합니다”,,"135,000",0.0%,27,1,3,미국,미국,
2548,텔레비전,,"135,000",0.0%,27,1,2,기타,"기타,독일",
2548,헤르츠 프랑크 회고전 1,,"67,500",0.0%,27,1,1,,,
2561,"82년 여름, 프랑크 자파가 시실리에 왔을 때",,"156,000",0.0%,26,1,2,이탈리아,이탈리아,
2561,스텔라 댈러스,,"122,000",0.0%,26,1,3,미국,미국,
2561,뮤지엄 아워스,2014.1.23,"208,000",0.0%,26,1,1,오스트리아,"오스트리아 ,미국",(주)영화사 조제
2561,가을의 포페티,,"24,400",0.0%,26,1,3,프랑스,"프랑스,캐나다",
2561,가깝고 소중한,,"24,400",0.0%,26,1,3,독일,독일,
2561,미드나잇 미트 트레인,2008.8.21,"204,500",0.0%,26,1,4,미국,미국,롯데쇼핑㈜롯데엔터테인먼트
2561,작은 마을의 봄,,"124,000",0.0%,26,1,4,중국,중국,
2561,매드맥스,1980.7.26,"124,000",0.0%,26,1,2,미국,미국,
2561,집,,"28,644",0.0%,26,1,11,한국,한국,
2561,새미의 어드벤쳐 2,2012.8.1,"130,000",0.0%,26,1,2,벨기에,벨기에,씨제이이앤엠(주)
2561,바보사냥,1984.12.1,"165,000",0.0%,26,1,2,한국,한국,
2561,할리마의 길,,"153,000",0.0%,26,1,2,크로아티아,"크로아티아,보스니아",
2561,다이너마이트맨,,"155,000",0.0%,26,1,2,한국,한국,
2561,우리가 시도라도 했다면,,"24,400",0.0%,26,1,3,오스트리아,오스트리아,
2561,유리 에스포시토,,"160,000",0.0%,26,1,2,이탈리아,이탈리아,
2576,러브픽션,2012.2.29,"139,000",0.0%,25,1,3,한국,한국,(주)넥스트엔터테인먼트월드(NEW)
2576,노아의 홍수,,"157,000",0.0%,25,1,2,이스라엘,이스라엘,
2576,전망 좋은 방-맛있는 섹스,2012.12.19,"50,000",0.0%,25,1,4,한국,한국,(주)케이알씨지
2576,아련한 봄 빛,,"192,000",0.0%,25,1,8,캐나다,"캐나다,중국",(주)영화사 진진
2576,로마,,"116,000",0.0%,25,1,3,이탈리아,"이탈리아,프랑스",
2576,인헤리턴스,2013.6.20,"193,000",0.0%,25,2,11,프랑스,"프랑스,이스라엘,터키,팔레스타인",(주)에스와이코마드
2576,맛있는 섹스 - 인연,2013.6.27,"50,000",0.0%,25,1,5,한국,한국,(주)케이알씨지
2576,거짓말 섹스가 좋아,2013.7.4,"50,000",0.0%,25,1,4,한국,한국,(주)케이알씨지
2576,제15회 SIYFF-경쟁 13+ 1,,"78,000",0.0%,25,1,1,,,
2576,"인디애니페스트2013-스톱모션, 파급(波及)",,"144,000",0.0%,25,1,1,한국,한국,
2576,꽃미남 연쇄 테러 사건,2007.7.26,"197,000",0.0%,25,1,2,한국,한국,"영화사청어람(주),(주)엠엔에프씨"
2576,운전 어디서 배웠니?,,"125,000",0.0%,25,1,3,독일,독일,
2576,밀양전,,"150,000",0.0%,25,1,2,한국,한국,
2576,레스터레이션,,"160,000",0.0%,25,1,2,이스라엘,이스라엘,
2590,포크의 여왕 존 바에즈,2015.9.15,"143,000",0.0%,24,1,2,미국,미국,(주)나이너스엔터테인먼트
2590,게이트키퍼,,"120,000",0.0%,24,1,3,이스라엘,"이스라엘,프랑스,독일,벨기에",
2590,SESIFF 국제경쟁6 스타일,,"144,000",0.0%,24,1,2,,,
2590,샤부 야쿠자,,"96,000",0.0%,24,1,1,일본,일본,
2590,사라지고 또렷해지는,,"14,400",0.0%,24,1,2,한국,한국,
2590,훌리오와 에밀리아,2012.8.30,"154,000",0.0%,24,1,1,칠레,"칠레,아르헨티나,포르투갈,프랑스",찬란
2590,"희망버스, 러브 스토리",,"14,400",0.0%,24,1,3,한국,한국,
2590,"똑똑똑, 안녕하세요. 천사입니다",,"7,125",0.0%,24,1,6,한국,한국,
2590,포 엘렌,2013.8.8,"192,000",0.0%,24,1,7,미국,미국,주식회사 루믹스미디어
2590,당신,,"48,000",0.0%,24,1,2,한국,한국,
2590,돈 파스콸레(뉴욕메트로폴리탄오페라),2011.3.18,"120,000",0.0%,24,1,1,미국,미국,(주)에이치엠엔
2590,꿍따리 유랑단,2011.12.1,"104,000",0.0%,24,1,2,한국,한국,(주)키노아이디엠씨
2590,택시 블루스,2007.12.21,"126,000",0.0%,24,1,3,한국,한국,㈜인디스토리
2590,보청기,,"48,000",0.0%,24,1,2,한국,한국,㈜인디스토리
2590,오래된 사진,,"48,000",0.0%,24,1,2,한국,한국,
2590,보통 아버지,,"14,400",0.0%,24,1,2,한국,한국,
2590,365,,"14,400",0.0%,24,1,2,한국,한국,
2590,암컷은 157m 위에 있다,,"14,400",0.0%,24,1,2,한국,한국,
2590,지퍼,,"14,400",0.0%,24,1,2,한국,한국,
2590,천 개의 등대,,"14,400",0.0%,24,1,2,한국,한국,
2590,밤그림자,,"14,400",0.0%,24,1,2,한국,한국,
2590,단편영화전-SECTION 5,,"119,200",0.0%,24,1,1,한국,한국,
2590,라이프 오브 브라이언,,"112,000",0.0%,24,1,2,잉글랜드,잉글랜드,
2613,일본협객전,2008.10.20,"92,000",0.0%,23,1,1,일본,일본,
2613,의리의 인력거꾼,,"92,000",0.0%,23,1,1,일본,일본,
2613,아빠의 이상한 식성,,"6,500",0.0%,23,1,4,한국,한국,
2613,홈 스윗 홈,,"6,500",0.0%,23,1,4,한국,한국,
2613,"수다, 수다, 수다…",,"6,500",0.0%,23,1,4,한국,한국,
2613,너 때문에,,"6,500",0.0%,23,1,4,한국,한국,
2613,"안녕, 엄마",,"6,500",0.0%,23,1,4,한국,한국,
2613,산적,,"126,000",0.0%,23,1,1,이탈리아,이탈리아,
2613,쓰리,2011.9.29,"145,000",0.0%,23,1,1,독일,독일,(주)티캐스트
2613,중편초청 섹션 3,,"161,000",0.0%,23,1,2,한국,한국,
2613,죽거나 혹은 나쁘거나,2000.7.15,"148,000",0.0%,23,1,1,한국,한국,
2613,로스해: 최후의 바다,,"115,000",0.0%,23,1,1,뉴질랜드,뉴질랜드,
2613,위먼애가,,"57,500",0.0%,23,1,2,중국,중국,
2613,시르밀리크,,"28,750",0.0%,23,1,1,캐나다,캐나다,
2613,숲의 시선: 짐 로렌스의 이미지,,"28,750",0.0%,23,1,1,캐나다,캐나다,
2613,극지탐험대,,"28,750",0.0%,23,1,1,캐나다,캐나다,
2613,모래,,"57,500",0.0%,23,1,2,영국,"영국,벨기에",
2613,저 높은 곳을 향하여,,"138,000",0.0%,23,1,3,미국,미국,
2631,양이 깨어나는 시간,,"26,400",0.0%,22,1,2,한국,한국,
2631,생산적 활동,,"26,400",0.0%,22,1,2,한국,한국,
2631,남영동1985,2012.11.22,"152,000",0.0%,22,1,5,한국,한국,"씨너스엔터테인먼트(주),(주)엣나인필름"
2631,침묵의 방,,"66,000",0.0%,22,1,2,한국,한국,
2631,SIFF2013-경쟁단편 1,,"131,000",0.0%,22,1,1,한국,,
2631,SIFF2013-경쟁단편 7,,"132,000",0.0%,22,1,1,,,
2631,마리와네뜨의 생,,"106,000",0.0%,22,1,2,서독,서독,
2631,광대들,,"110,000",0.0%,22,1,3,이탈리아,"이탈리아,프랑스",
2631,떠다니는 섬,,"26,400",0.0%,22,1,2,한국,한국,
2631,"괜찮아, 임마",,"26,400",0.0%,22,1,2,한국,한국,
2631,타이페이 카페 스토리,2011.7.7,"132,000",0.0%,22,1,3,대만,대만,찬란
2631,목격자의 밤,,"27,500",0.0%,22,1,10,한국,한국,
2631,보이는 영화,,"66,000",0.0%,22,1,2,한국,한국,
2631,평범한 연인들,,"132,000",0.0%,22,1,3,프랑스,프랑스,
2631,랑랑의 예술,,"132,000",0.0%,22,1,2,독일,독일,
2646,"미안,미안해",,"24,400",0.0%,21,1,2,한국,한국,
2646,네가네이 : 네 가족을 네 이웃과 같이 사랑하라,,"24,400",0.0%,21,1,2,한국,한국,
2646,밍크코트,2012.1.12,"147,000",0.0%,21,1,4,한국,한국,㈜인디스토리
2646,2013 더글라시즘 페스티벌-단편 C,,"140,000",0.0%,21,1,2,,,
2646,어둠 속의 음악,,"98,000",0.0%,21,1,2,스웨덴,스웨덴,
2646,플라잉 피그,,"24,400",0.0%,21,1,2,한국,한국,어뮤즈
2646,맞선,,"14,443",0.0%,21,1,2,한국,한국,
2646,소중한 나의 친구,,"105,000",0.0%,21,1,2,싱가포르,싱가포르,
2646,좋은날,,"24,400",0.0%,21,1,2,한국,한국,
2646,이 모든 여인들,,"98,000",0.0%,21,1,2,스웨덴,스웨덴,
2646,윌리엄 켄트리지 - 불가능은 없다,,"102,000",0.0%,21,1,2,미국,미국,
2646,모두가 외로운 별,,"14,443",0.0%,21,1,2,한국,한국,
2646,모호크족의 북소리,,"96,000",0.0%,21,1,2,미국,미국,
2646,적인걸: 측천무후의 비밀,2010.10.6,"139,500",0.0%,21,2,5,중국,"중국,홍콩",롯데쇼핑㈜롯데엔터테인먼트
2646,지워버리다,,"14,443",0.0%,21,1,2,한국,한국,
2646,물의 기원,,"139,000",0.0%,21,1,1,한국,한국,
2646,파주,2009.10.28,"156,500",0.0%,21,1,2,한국,한국,(주)엠케이픽처스
2646,괜찮아 미쉘,,"14,401",0.0%,21,1,2,한국,한국,
2646,추억이라 부르는 이름의 노래,,"6,195",0.0%,21,2,3,한국,한국,
2646,코로넬 블림프,,"94,000",0.0%,21,1,4,영국,영국,
2646,선라이즈,,"105,000",0.0%,21,1,1,미국,미국,
2667,전선으로 가는 길,,"100,000",0.0%,20,1,3,미국,미국,
2667,PISAF2013-유토피아1,,"100,000",0.0%,20,1,1,,,
2667,현수 이야기,,"120,000",0.0%,20,1,2,한국,한국,
2667,제시 제임스 스토리,,"90,000",0.0%,20,1,3,미국,미국,
2667,"나무의 작가, 에른스트 갬펄",,"50,000",0.0%,20,1,1,독일,독일,
2667,12:00,,"20,000",0.0%,20,1,2,한국,한국,
2667,구하라!,,"20,000",0.0%,20,1,2,한국,한국,
2667,꼬마버스 타요 시즌1 : 내가 더 힘들어,,"20,000",0.0%,20,1,2,한국,한국,
2667,어서와 우리 집에!,,"20,000",0.0%,20,1,2,한국,한국,
2667,스캔들-조선남녀상열지사,2003.10.2,"111,000",0.0%,20,1,3,한국,한국,씨제이엔터테인먼트
2667,미쓰 홍당무,2008.10.16,"141,000",0.0%,20,1,3,한국,한국,(주)벤티지홀딩스
2667,굿'바이,2008.10.30,"139,000",0.0%,20,1,1,일본,일본,㈜케이디미디어
2667,철마,2010.11.30,"88,000",0.0%,20,1,2,미국,미국,
2667,곡예사,,"114,000",0.0%,20,1,1,이탈리아,"이탈리아,프랑스",
2667,신은 인간을 필요로 한다,,"106,000",0.0%,20,1,1,프랑스,프랑스,
2667,섹스배틀로얄,2012.12.27,"140,000",0.0%,20,1,1,일본,일본,(주)케이알씨지
2667,엘르,2012.10.11,"40,000",0.0%,20,1,1,프랑스,"프랑스,폴란드,독일",(주)미디어데이
2667,인디애니페스트2013-파노라마1,,"114,000",0.0%,20,1,1,,,
2685,오염된 자식들,1982.9.25,"114,000",0.0%,19,1,3,한국,한국,
2685,매직 마이크,2012.8.1,"151,000",0.0%,19,1,3,미국,미국,(주)나이너스엔터테인먼트
2685,음악 다큐 나잇,,"190,000",0.0%,19,1,1,,,
2685,훔친 키스,2008.9.19,"132,000",0.0%,19,1,1,프랑스,프랑스,
2685,변화의 목소리,,"47,500",0.0%,19,1,2,프랑스,"프랑스,독일",
2685,천녀유혼 2-인간도,1990.7.14,"94,000",0.0%,19,1,2,홍콩,홍콩,
2685,처녀의 샘,,"96,000",0.0%,19,1,2,스웨덴,스웨덴,
2685,링,1999.12.11,"152,000",0.0%,19,1,1,일본,일본,
2685,여우와 자전거,,"47,500",0.0%,19,1,2,네덜란드,네덜란드,
2694,깃발없는 기수,1980.9.4,"109,000",0.0%,18,1,4,한국,한국,
2694,리노의 도박사,,"92,000",0.0%,18,1,2,미국,미국,
2694,길소뜸,1986.4.5,"117,000",0.0%,18,1,4,한국,한국,
2694,아쉬람,2010.2.25,"106,000",0.0%,18,1,1,캐나다,캐나다,(주)에스와이코마드
2694,돼지의 왕,2011.11.3,"110,000",0.0%,18,1,4,한국,한국,KT&G 상상마당 영화사업팀 컴퍼니에스에스(주)
2694,U.F.O.,2012.5.24,"108,000",0.0%,18,1,1,한국,한국,㈜인디스토리
2694,남양주는 모른다,,"22,250",0.0%,18,1,2,한국,한국,
2694,복숭아나무,2012.10.31,"159,000",0.0%,18,1,1,한국,한국,(주)넥스트엔터테인먼트월드(NEW)
2694,런던 블러바드,2012.9.20,"134,000",0.0%,18,1,2,미국,미국,(주)팝파트너스
2694,너에게 간다,,"22,500",0.0%,18,1,1,한국,한국,
2694,오래된 밤,,"22,500",0.0%,18,1,1,한국,한국,
2694,낮과 밤,,"22,500",0.0%,18,1,1,한국,한국,
2694,"진심찾기, 토요일 새벽 첫차",,"22,500",0.0%,18,1,1,한국,한국,
2694,알레그로,,"3,670",0.0%,18,1,3,한국,한국,
2694,지각생들,,"60,500",0.0%,18,1,1,한국,한국,
2694,달을 쏘다,,"108,000",0.0%,18,1,2,한국,한국,
2694,Fog and Smoke,,"22,250",0.0%,18,1,2,한국,한국,
2694,누가 만들었을까?,,"22,250",0.0%,18,1,2,한국,한국,
2694,헬륨유감,,"30,006",0.0%,18,1,2,영국,영국,
2694,전구 음모이론,,"30,006",0.0%,18,1,2,스페인,"스페인,프랑스",
2694,물 위의 번개,,"84,000",0.0%,18,1,3,스웨덴,"스웨덴,서독",
2694,우리,,"60,500",0.0%,18,1,1,한국,한국,
2694,용기와 구원,,"100,000",0.0%,18,1,2,미국,미국,
2694,언플러그드,,"90,000",0.0%,18,1,2,핀란드,"핀란드,세르비아",
2694,NaMaf2013-글로컬 구애전 단편2,,"89,000",0.0%,18,1,2,,,
2719,NaMaf2013-보이는 영상언어 단편선,,"82,000",0.0%,17,1,2,,,
2719,정원사,,"80,000",0.0%,17,1,2,이란,이란,
2719,침팬지,,"85,000",0.0%,17,1,2,미국,미국,
2719,리모트 콘트롤,,"101,000",0.0%,17,1,2,몽고,"몽고,독일",
2719,인디다큐페스티발2013 개막식,,"170,000",0.0%,17,1,1,,,
2719,펠리니의 청춘군상,,"88,000",0.0%,17,1,3,이탈리아,이탈리아,
2719,쓰촨은 무너지지 않았다,,"85,000",0.0%,17,1,3,중국,중국,
2719,부운,,"104,000",0.0%,17,1,2,일본,일본,
2719,밀양,2007.5.23,"87,000",0.0%,17,1,1,한국,한국,(주)시네마서비스
2719,두 개의 선,2012.2.9,"102,000",0.0%,17,1,1,한국,한국,시네마달
2719,하나안,2012.10.11,"110,000",0.0%,17,1,6,한국,한국,㈜인디스토리
2719,징기스칸,,"87,000",0.0%,17,1,1,필리핀,필리핀,
2719,검은 10인의 여자,,"68,000",0.0%,17,1,1,일본,일본,
2719,비텔로니,,"90,000",0.0%,17,1,3,이탈리아,"이탈리아,프랑스",
2733,만개한 벚꽃나무 아래에서,,"80,000",0.0%,16,1,2,일본,일본,
2733,새장,,"13,344",0.0%,16,1,3,루마니아,루마니아,
2733,루멘,,"13,344",0.0%,16,1,3,독일,독일,
2733,죽음,,"13,344",0.0%,16,1,3,스웨덴,스웨덴,
2733,할아버지,,"13,344",0.0%,16,1,3,기타,기타,
2733,가면,,"13,344",0.0%,16,1,3,기타,기타,
2733,물수제비,,"13,328",0.0%,16,1,3,영국,영국,
2733,두 신사,,"15,800",0.0%,16,1,2,한국,한국,
2733,기브 어스 더 머니,,"26,672",0.0%,16,1,1,스웨덴,스웨덴,
2733,루이스의 석유통,,"26,672",0.0%,16,1,1,베네수엘라,베네수엘라,
2733,버르한 스토리,,"26,672",0.0%,16,1,1,기타,기타,
2733,오디네리 레이디,,"28,000",0.0%,16,1,1,한국,한국,
2733,아메리칸 오지,2013.6.27,"107,000",0.0%,16,1,1,미국,미국,㈜코리아스크린
2733,병태와 영자,1979.2.9,"100,000",0.0%,16,1,2,한국,한국,
2733,편지,1997.11.22,"76,000",0.0%,16,1,1,한국,한국,아트시네마
2733,아침이 밝아 올 때,,"11,440",0.0%,16,1,2,캐나다,캐나다,
2733,검은 영혼,,"11,440",0.0%,16,1,2,캐나다,캐나다,
2733,페이퍼 보이,,"15,800",0.0%,16,1,2,한국,한국,
2733,톰 앤 제리,,"15,800",0.0%,16,1,2,한국,한국,
2733,다트,,"3,734",0.0%,16,1,2,한국,한국,
2733,배드어스,,"28,000",0.0%,16,1,1,한국,한국,
2733,맥퍼슨,,"11,440",0.0%,16,1,2,캐나다,캐나다,
2733,볼핏,,"4,336",0.0%,16,1,2,캐나다,캐나다,
2733,마지막 밤,,"86,000",0.0%,16,1,1,소련,소련,
2733,간지들의 하루,,"96,000",0.0%,16,1,1,한국,한국,
2733,혹,,"28,000",0.0%,16,1,1,한국,한국,
2733,부두인형 사용 설명서,,"28,000",0.0%,16,1,1,한국,한국,
2733,야생의 삶,,"11,440",0.0%,16,1,2,캐나다,캐나다,
2733,포토그래픽 메모리,,"79,000",0.0%,16,1,2,미국,"미국,프랑스",
2733,창,,"15,800",0.0%,16,1,3,한국,한국,
2733,버프,,"3,734",0.0%,16,1,3,한국,한국,
2733,잠자씨의 변신,,"11,440",0.0%,16,1,2,캐나다,캐나다,
2733,두 자매,,"11,440",0.0%,16,1,2,캐나다,캐나다,
2733,현,,"11,408",0.0%,16,1,2,캐나다,캐나다,
2733,시간의 제왕,,"77,000",0.0%,16,1,2,에스토니아,에스토니아,
2733,나도 이미 들었어,,"4,336",0.0%,16,1,2,크로아티아,크로아티아,
2733,탈옥,,"4,336",0.0%,16,1,2,네덜란드,네덜란드,
2733,엑스타틱 몰드,,"4,336",0.0%,16,1,2,호주,호주,
2733,시프트,,"4,336",0.0%,16,1,2,영국,영국,
2733,한계들,,"4,336",0.0%,16,1,2,미국,미국,
2733,바르톡에 맞춰,,"4,336",0.0%,16,1,2,미국,미국,
2733,키네틱 3,,"4,336",0.0%,16,1,2,호주,호주,
2733,빅 시그널,,"4,336",0.0%,16,1,2,네덜란드,네덜란드,
2733,보이,,"4,336",0.0%,16,1,2,미국,미국,
2733,큐큐큐,,"4,336",0.0%,16,1,2,일본,일본,
2733,나누기,,"4,336",0.0%,16,1,2,네덜란드,네덜란드,
2733,교차로,,"4,336",0.0%,16,1,2,미국,미국,
2733,필름과 작별,,"4,336",0.0%,16,1,2,네덜란드,네덜란드,
2733,브로큰 타임,,"4,336",0.0%,16,1,2,오스트리아,오스트리아,
2733,스류 오겐,,"4,336",0.0%,16,1,2,오스트리아,오스트리아,
2733,디 엔드,,"4,336",0.0%,16,1,2,에스토니아,에스토니아,
2733,태양이 주스가 될 때,,"4,274",0.0%,16,1,2,캐나다,캐나다,
2733,쇼핑,,"57,000",0.0%,16,1,1,뉴질랜드,뉴질랜드,
2733,마지막 영화관,,"80,000",0.0%,16,1,2,벨기에,벨기에,
2733,"""차정희,"" 그 수수께끼를 찾아서",,"80,000",0.0%,16,1,2,미국,미국,
2788,NaMaf2013-글로컬 구애전 단편 1,,"61,000",0.0%,15,1,1,,,
2788,웰컴 투 플레이하우스+애도일기+오늘을 그리다+발아를 위한 발악,,"75,000",0.0%,15,1,1,,,
2788,악마의 눈,,"72,000",0.0%,15,1,2,스웨덴,스웨덴,
2788,빙하를 따라서,,"37,500",0.0%,15,1,1,미국,미국,
2788,유콘의 마지막 어부,,"37,500",0.0%,15,1,1,미국,미국,
2788,너는 내 운명,2005.9.23,"70,000",0.0%,15,1,1,한국,한국,씨제이엔터테인먼트
2788,열혈남아,2006.11.9,"113,000",0.0%,15,1,5,한국,한국,씨제이엔터테인먼트
2788,런어웨이즈,2010.6.24,"115,000",0.0%,15,1,1,미국,미국,(주)넥스트엔터테인먼트월드(NEW)
2788,짐승의 끝,2011.3.17,"111,500",0.0%,15,1,2,한국,한국,씨제이이앤엠(주)
2788,아르마딜로,2012.4.26,"105,000",0.0%,15,1,5,덴마크,덴마크,(주)엣나인필름
2788,디지털 삼인삼색 2012: 그레이트 시네마 파티,,"89,000",0.0%,15,1,2,한국,한국,(재)전주국제영화제조직위원회
2788,브레이크 블레이드4: 세기의 전쟁,2013.7.11,"30,000",0.0%,15,1,3,일본,일본,(주)케이알씨지
2788,애니메이션 그 이상,,"144,000",0.0%,15,1,1,한국,한국,
2788,제15회 SIYFF-특별전 2: 청소년 성폭력 특별전 단편,,"84,000",0.0%,15,1,2,,,
2788,,,"105,000",0.0%,15,1,1,한국,한국,
2788,사이드 바이 사이드,,"75,000",0.0%,15,1,2,미국,미국,
2788,쓰나미 후에 오는 것들,,"75,000",0.0%,15,1,2,일본,일본,
2788,의식,,"76,000",0.0%,15,1,2,스웨덴,스웨덴,
2806,실비는 요술쟁이: 워터멜론 매직,,"11,676",0.0%,14,1,2,미국,미국,
2806,"그 시절, 우리가 좋아했던 소녀",,"78,000",0.0%,14,1,1,대만,대만,(주)미로비젼
2806,2차 노출,2013.9.12,"89,000",0.0%,14,1,7,중국,중국,라인트리엔터테인먼트
2806,질식,,"49,000",0.0%,14,1,1,한국,한국,
2806,숨바꼭질,,"49,000",0.0%,14,1,1,한국,한국,
2806,2013 최강애니전-최강아카데미열전1 독일 바덴 뷔르템베르크 특별전,,"67,500",0.0%,14,1,1,독일,독일,
2806,작은 국가,,"90,000",0.0%,14,1,1,이탈리아,이탈리아,
2806,모범생,,"20,500",0.0%,14,1,2,한국,한국,
2806,이른 저녁식사,,"20,500",0.0%,14,1,2,한국,한국,
2806,투구꽃 그 마을,,"70,000",0.0%,14,1,1,한국,한국,주식회사 푸르모디티
2806,축복받은 기계 4,,"11,676",0.0%,14,1,2,스페인,스페인,
2806,그린 닌자: 낙엽 쓸기,,"11,676",0.0%,14,1,2,미국,미국,
2806,낯선 땅,,"78,000",0.0%,14,1,2,미국,미국,
2806,서울역,,"70,000",0.0%,14,1,1,한국,한국,
2806,톱밥과 금속조각,,"68,000",0.0%,14,1,3,스웨덴,스웨덴,
2806,배고픈 하루,,"16,800",0.0%,14,1,1,한국,한국,
2806,빵과 우유,,"16,800",0.0%,14,1,1,한국,한국,
2806,굿 로맨스,,"16,800",0.0%,14,1,2,한국,한국,㈜인디스토리
2806,소이연,,"16,800",0.0%,14,1,1,한국,한국,
2806,맘마미아!(싱어송),2008.9.26,"97,000",0.0%,14,1,2,미국,미국,
2806,굽이도는 증기선,2010.11.30,"66,000",0.0%,14,1,2,미국,미국,
2806,"[마에스트로 6] 루체른 페스티발 2008 “러시아나이트""",,"98,000",0.0%,14,1,1,스위스,스위스,
2806,차이나 블루,2012.12.13,"102,000",0.0%,14,3,7,한국,한국,프로젝트 엠피
2806,그녀,,"20,500",0.0%,14,1,2,한국,한국,한국예술종합학교 미디어콘텐츠센터
2806,알렉스!,,"11,662",0.0%,14,1,2,한국,한국,
2831,차르... 국경 위의 섬,,"65,000",0.0%,13,1,3,인도,인도,
2831,아니메의 스승 - 스기이 기사부로,,"51,338",0.0%,13,1,2,일본,일본,
2831,"라페아, 솔라 마마",,"21,671",0.0%,13,1,1,덴마크,덴마크,
2831,풍요의 빈곤,,"21,671",0.0%,13,1,1,케냐,케냐,
2831,모리스의 텃밭,,"21,671",0.0%,13,1,1,케냐,케냐,
2831,깃털,,"60,000",0.0%,13,1,2,일본,일본,
2831,제15회 SIYFF-경쟁 13+ 2,,"78,000",0.0%,13,1,1,,,
2831,제15회 SIYFF-스트롱아이 단편,,"63,000",0.0%,13,1,2,,,
2831,루팡3세:풍마 일족의 음모,,"95,000",0.0%,13,1,4,일본,일본,에이원엔터테인먼트
2831,사랑해요 엄마,,"63,000",0.0%,13,1,1,홍콩,홍콩,
2831,인디애니페스트2013-[스페셜토크] 퍼펫 애니메이션: 오감 공감,,"72,000",0.0%,13,1,1,,,
2831,SESIFF 국제경쟁4 실험,,"65,000",0.0%,13,1,2,,,
2831,우리들의 닉슨,,"65,000",0.0%,13,1,2,미국,미국,
2831,무에서 영원을 보다: 안도 타다오의 건축+집 이야기,,"65,000",0.0%,13,2,2,,,
2831,잊혀진 자,,"1,859",0.0%,13,1,1,한국,한국,
2831,주홍글씨,2004.10.29,"104,000",0.0%,13,1,2,한국,한국,(주)쇼박스
2831,역도산,2004.12.15,"89,000",0.0%,13,1,5,한국,한국,씨제이엔터테인먼트
2831,이층의 악당,2010.11.24,"101,000",0.0%,13,1,2,한국,한국,(주)싸이더스
2831,베리드,2010.12.8,"91,000",0.0%,13,1,2,스페인,스페인,(주)화앤담이엔티
2831,메모리즈,2012.12.13,"99,000",0.0%,13,1,2,일본,일본,에이원엔터테인먼트
2831,천년기린,,"1,859",0.0%,13,1,1,한국,한국,
2831,흐트러지다,,"76,000",0.0%,13,1,2,일본,일본,
2831,내 별자리를 찾아서,,"65,000",0.0%,13,1,2,네덜란드,네덜란드,
2831,어머니,2012.4.5,"80,000",0.0%,13,1,3,한국,한국,㈜인디스토리
2831,눈부신 밤,,"19,250",0.0%,13,1,2,한국,한국,
2831,발가락이라도 닮을까봐,,"19,250",0.0%,13,1,2,한국,한국,어뮤즈
2831,구천리 마을잔치,,"52,000",0.0%,13,1,1,한국,한국,
2831,찰나에서 온 묘로,,"1,859",0.0%,13,1,1,한국,한국,
2831,디지털 삼인삼색 2012: 아직 할 말이 남았지만,,"78,000",0.0%,13,1,2,한국,한국,(재)전주국제영화제조직위원회
2831,푸른꿈,,"3,625",0.0%,13,1,3,한국,한국,
2831,뚜루,,"19,250",0.0%,13,1,2,한국,한국,
2862,단편영화전-SECTION 6,,"59,200",0.0%,12,1,1,한국,한국,
2862,스위트 아이스크림,,"3,000",0.0%,12,1,2,한국,한국,
2862,네스트,,"12,000",0.0%,12,1,2,이스라엘,이스라엘,
2862,진,,"54,000",0.0%,12,1,2,터키,터키,
