순위,영화명,개봉일,매출액,매출액 점유율,관객수,스크린수,상영횟수,대표국적,국적,배급사
506,돼지의 왕,2011.11.3,"7,378,000",0.0%,"1,038",3,86,한국,한국,KT&G 상상마당 영화사업팀 컴퍼니에스에스(주)
506,저스트 프렌즈,2012.5.3,"7,359,000",0.0%,"1,038",6,130,한국,한국,팝엔터테인먼트
508,그을린 사랑,2011.7.21,"6,740,500",0.0%,"1,007",2,29,캐나다,캐나다,(주)티캐스트
509,하나안,2012.10.11,"7,361,400",0.0%,"1,003",12,255,한국,한국,㈜인디스토리
510,철암 계곡의 혈투,2012.7.12,"7,309,500",0.0%,"1,002",10,182,한국,한국,㈜인디스토리
511,"섹스, 거짓말 그리고 비디오 테이프",2012.7.12,"6,723,500",0.0%,993,9,104,한국,한국,(주)스넵쏘울
512,U.F.O.,2012.5.24,"7,129,000",0.0%,987,11,240,한국,한국,㈜인디스토리
513,파수꾼,2011.3.3,"8,297,000",0.0%,973,2,9,한국,한국,필라멘트픽쳐스
514,굿닥터,2012.12.6,"7,107,500",0.0%,961,18,207,미국,미국,(주)마인스 엔터테인먼트
515,영건 탐정사무소,2012.8.30,"7,177,000",0.0%,957,17,219,한국,한국,㈜인디스토리
516,킬리만자로의 눈,,"1,884,000",0.0%,942,1,9,미국,미국,
517,로맨스 빠빠,1960.1.28,"1,872,000",0.0%,931,1,28,한국,한국,
518,위대한 계시,2011.11.24,"4,944,000",0.0%,927,4,51,독일,"독일,프랑스",프리비젼엔터테인먼트
519,효녀 심청,1972.11.17,"1,855,000",0.0%,925,2,34,한국,한국,
520,챔프,2011.9.7,"26,800",0.0%,905,1,15,한국,한국,(주)쇼박스
521,비정한 도시 (미개봉),,"6,330,000",0.0%,902,6,12,한국,한국,(주)인벤트스톤
522,지옥화,1958.4.20,"1,800,000",0.0%,895,1,8,한국,한국,
523,신비의 법,2012.11.29,"6,837,000",0.0%,893,2,22,일본,일본,페퍼민트픽쳐스
524,에브리씽 머스트 고,2012.7.12,"6,047,500",0.0%,887,7,93,미국,미국,(주)키노아이디엠씨
525,퍼스트 그레이더,2012.5.17,"6,197,000",0.0%,878,6,85,영국,"영국,미국,케냐",골든타이드픽처스(주)
526,쥴 앤 짐,1997.1.4,"4,988,000",0.0%,871,1,10,프랑스,프랑스,㈜영화사 백두대간
527,청춘그루브,2012.3.15,"6,922,500",0.0%,864,5,57,한국,한국,"(주)두타연,(주)미디어데이"
528,성춘향,1961.1.28,"1,711,000",0.0%,853,1,8,한국,한국,
529,메모리즈,2012.12.13,"6,009,000",0.0%,849,6,88,일본,일본,에이원엔터테인먼트
530,페어리,2012.12.20,"6,480,000",0.0%,845,9,95,프랑스,"프랑스,벨기에",(주)씨타마운틴픽쳐스
531,씨민과 나데르의 별거,2011.10.13,"5,086,000",0.0%,836,2,37,이란,이란,(주)영화사 진진
532,여로,,"1,634,000",0.0%,817,1,26,미국,미국,
533,마당을 나온 암탉,2011.7.28,"3,381,000",0.0%,814,4,67,한국,한국,롯데쇼핑㈜롯데엔터테인먼트
534,바이킹,,"1,624,000",0.0%,812,1,22,미국,미국,
535,트리 오브 라이프,2011.10.27,"4,446,000",0.0%,805,3,34,미국,미국,(주)에스비에스콘텐츠허브
536,노인과 바다,,"1,604,000",0.0%,802,1,23,미국,미국,
537,마법의 섬,2012.7.4,"22,253,000",0.0%,792,2,35,미국,미국,(주)인스터피씨엠
538,화벽,2012.9.20,"1,757,000",0.0%,791,4,24,중국,중국,(주)영화사폴
539,장한몽,,"1,572,000",0.0%,786,1,8,한국,한국,
540,잠자는 숲속의 미녀,2012.5.3,"5,584,000",0.0%,782,5,89,프랑스,프랑스,오드
541,007 살인번호,,"1,534,000",0.0%,767,1,23,영국,영국,
542,너무 밝히는 소녀 알마,2012.4.26,"5,518,000",0.0%,762,5,85,노르웨이,노르웨이,(주)스크린와이즈
543,내가 마지막 본 파리,2011.2.7,"1,502,000",0.0%,751,1,22,미국,미국,
544,핑크,2012.3.15,"4,738,000",0.0%,731,12,233,한국,한국,(주)씨타마운틴픽쳐스
545,북촌방향,2011.9.8,"5,588,500",0.0%,727,2,36,한국,한국,(주)영화제작전원사
546,"고,보이즈!:마지막 잎새 사수 프로젝트",2012.11.1,"5,092,000",0.0%,722,5,62,일본,일본,(주)씨타마운틴픽쳐스
547,히어 앤 데어,2011.12.15,"4,654,500",0.0%,717,6,59,미국,"미국,독일",㈜인디스토리
548,고양이 춤,2011.11.17,"5,238,500",0.0%,716,3,75,한국,한국,㈜인디스토리
549,트랜짓,2012.11.22,"4,955,500",0.0%,711,6,63,미국,미국,(주)팝엔터테인먼트
550,점프 아쉰,2012.4.19,"5,231,900",0.0%,696,10,152,대만,대만,찬란
551,서태지밴드 라이브 투어,2010.5.21,"5,823,500",0.0%,693,1,9,한국,한국,(주)서태지컴퍼니
552,애드벌룬,,"987,675",0.0%,692,1,18,한국,한국,
553,깔깔깔 희망버스,2012.9.27,"4,640,400",0.0%,691,7,125,한국,한국,(주)씨타마운틴픽쳐스
554,오목어,,"527,458",0.0%,688,1,18,한국,한국,
555,영광의 결전,,"1,372,000",0.0%,686,1,23,영국,영국,
556,홀리 모터스,2013.4.4,"5,545,000",0.0%,678,1,3,프랑스,"프랑스,독일",오드
557,"마진 콜: 24시간, 조작된 진실",2013.1.3,"4,408,000",0.0%,677,2,3,미국,미국,(주)팝파트너스
558,러브,2012.8.9,"5,205,500",0.0%,676,6,76,대만,"대만,중국",(주)에스와이코마드
559,춘희,,"1,350,000",0.0%,675,1,21,미국,미국,
560,미워도 다시 한번,1968.7.16,"1,360,000",0.0%,665,1,35,한국,한국,
561,대장 부리바,1973.6.29,"1,326,000",0.0%,663,1,22,미국,미국,
562,세이지: 육지의 물고기,2012.3.29,"5,186,000",0.0%,654,1,51,일본,일본,(주)영화사 조제
563,해저 2만리,,"1,300,000",0.0%,650,1,9,미국,미국,
564,녹원의 천사,,"1,286,000",0.0%,643,1,23,미국,미국,
565,아이 엠 러브,2011.1.20,"4,957,500",0.0%,640,1,23,이탈리아,이탈리아,(주)영화사 조제
566,킹콩,2005.12.14,"11,272",0.0%,638,1,13,미국,미국,UIP코리아
567,줄리어스 시저,,"1,254,000",0.0%,627,1,22,미국,미국,
568,댄싱 채플린,2012.1.26,"5,101,000",0.0%,626,6,101,일본,일본,(주)영화사 조제
569,황금광 시대,1990.2.17,"2,548,000",0.0%,624,1,25,미국,미국,
570,만추,1982.2.28,"1,240,000",0.0%,620,1,21,한국,한국,
571,하오의 연정,,"1,222,000",0.0%,611,1,22,미국,미국,
572,소녀이야기,,"541,302",0.0%,609,1,12,한국,한국,
573,프로젝트 님,2012.8.9,"4,504,500",0.0%,606,5,79,영국,영국,(주)영화사 조제
574,개선문,1978.8.31,"1,200,000",0.0%,600,1,23,한국,한국,
575,아이다,2012.12.22,"16,714,500",0.0%,599,2,10,독일,독일,(주)케빈앤컴퍼니
576,붉은 손,,"643,388",0.0%,593,1,7,한국,한국,
577,지난 여름 갑자기,,"1,176,000",0.0%,588,1,19,미국,미국,
578,Jam Docu 강정,2011.12.22,"3,597,500",0.0%,581,4,84,한국,한국,"시네마달,(사)한국독립영화협회"
579,량강도 아이들,2011.11.17,"4,404,000",0.0%,579,11,108,한국,한국,(주)영화사샘
580,미국의 바람과 불,2012.7.26,"3,416,498",0.0%,578,5,149,한국,한국,(주)시네마달
581,스타: 빛나는 사랑,2012.10.11,"4,382,000",0.0%,577,5,73,한국,한국,(주)씨타마운틴픽쳐스
582,엄마에게,2012.5.31,"3,333,500",0.0%,570,6,98,한국,한국,어뮤즈
583,지크프리트,2012.4.4,"16,091,500",0.0%,569,2,21,미국,미국,(주)인스터피씨엠
584,연애놀이,,"619,787",0.0%,567,1,7,한국,한국,(주)컬쳐플랫폼
585,비기너스,2011.11.10,"4,352,000",0.0%,565,2,12,미국,미국,유니버설픽쳐스인터내셔널 코리아(유)
586,나나나 : 여배우 민낯 프로젝트,2012.8.23,"4,079,400",0.0%,563,8,115,한국,한국,서울독립영화제
587,이수,,"1,124,000",0.0%,562,1,23,프랑스,"프랑스,미국",
588,슬픔이여 안녕,,"1,122,000",0.0%,561,1,22,미국,미국,
588,비숍스 와이프,,"1,122,000",0.0%,561,1,22,,,
588,알레그로,,"503,863",0.0%,561,1,13,한국,한국,
591,통통한 혁명,2012.8.2,"3,748,000",0.0%,557,8,94,한국,한국,(주)씨타마운틴픽쳐스
592,왕과 나,,"1,110,000",0.0%,555,1,21,미국,미국,
592,독개구리,,"622,388",0.0%,555,1,7,한국,한국,
594,영아,,"811,500",0.0%,554,1,8,한국,한국,
595,체 게바라 : 뉴맨,2012.11.29,"4,033,000",0.0%,550,3,26,쿠바,"쿠바,아르헨티나",(주)피터팬픽쳐스
596,쥐덫,,"624,888",0.0%,538,1,7,한국,한국,
597,샤이닝,,"3,097,000",0.0%,532,1,3,미국,미국,
597,맨발의 청춘,,"1,064,000",0.0%,532,1,31,한국,한국,
599,종로의 기적,2011.6.2,"3,597,000",0.0%,530,2,20,한국,한국,시네마달
600,겨울나그네,1986.4.12,"1,056,000",0.0%,528,1,23,한국,한국,
601,앤젤스 셰어: 천사를 위한 위스키,2013.5.16,"4,406,000",0.0%,519,1,2,영국,"영국,프랑스",(주)티캐스트
602,숲,,"517,461",0.0%,518,1,8,한국,한국,
603,그림자 괴물,,"424,197",0.0%,517,1,8,한국,한국,
604,신사협정,,"1,026,000",0.0%,513,1,23,미국,미국,
605,아프리카의 여왕,,"1,024,000",0.0%,512,1,23,미국,미국,
606,가장 특별한 선물,,"1,020,000",0.0%,510,1,23,미국,미국,
606,파리 5구의 여인,2013.4.25,"4,021,000",0.0%,510,1,3,프랑스,"프랑스,폴란드,영국",세븐바이투픽쳐스
608,2008 서태지 심포니 위드 톨가 카쉬프 로열필하모닉,2010.1.22,"4,263,000",0.0%,505,1,9,한국,한국,
609,도깨비숲,,"456,388",0.0%,497,1,7,한국,한국,
610,세상의 모든 계절,2011.3.24,"4,038,500",0.0%,495,1,7,미국,미국,(주)영화사 진진
611,청이,,"496,690",0.0%,485,1,11,한국,한국,
612,축가,,"518,500",0.0%,482,1,5,한국,한국,
613,"에튀드, 솔로",,"627,027",0.0%,476,1,6,한국,한국,
614,엄마 까투리,2011.6.2,"1,688,000",0.0%,473,1,12,한국,한국,(주)키노아이디엠씨
615,공중 트라피스,,"944,000",0.0%,472,1,23,미국,미국,
616,깊고 푸른 밤,1985.3.1,"1,508,000",0.0%,469,1,22,한국,한국,
617,차이나 블루,2012.12.13,"3,564,400",0.0%,468,4,38,한국,한국,프로젝트 엠피
618,모로코,,"934,000",0.0%,467,1,22,미국,미국,
619,로제타,,"2,642,000",0.0%,463,1,3,프랑스,"프랑스,벨기에",
620,전우여 다시한번,,"924,000",0.0%,462,1,22,미국,미국,
621,벙어리 삼룡이,1964.11.13,"918,000",0.0%,459,1,23,한국,한국,
622,마농,2012.10.4,"12,530,000",0.0%,457,3,23,미국,미국,(주)인스터피씨엠
623,세션 : 이 남자가 사랑하는 법,2013.1.17,"3,937,000",0.0%,456,1,3,미국,미국,이십세기폭스코리아(주)
624,백경,2008.3.15,"906,000",0.0%,453,1,22,영국,영국,
625,적도의 꽃,1983.10.29,"902,000",0.0%,451,1,22,한국,한국,
626,로봇(애니),2005.7.28,"3,600,000",0.0%,450,2,2,미국,미국,이십세기폭스필름코퍼레이션
626,청출어람,,"4,950,000",0.0%,450,1,1,한국,한국,(주)이노션
628,부르주아의 은밀한 매력,,"2,594,000",0.0%,449,1,3,프랑스,"프랑스,스페인",
629,이조 여인잔혹사,1969.5.2,"896,000",0.0%,448,1,23,한국,한국,
630,진통제,,"571,250",0.0%,447,1,5,한국,한국,
631,토끼와 거북이 패밀리가 떴다,2012.11.22,"2,697,000",0.0%,446,2,27,미국,"미국,헝가리",예지림엔터테인먼트
632,지하철순환선,,"403,388",0.0%,444,1,4,한국,한국,
633,사랑할 때와 죽을 때,,"1,407,000",0.0%,443,1,18,미국,미국,
634,블리치,,"490,783",0.0%,441,1,7,한국,한국,
635,악마의 키스,,"1,994,000",0.0%,437,1,3,,,
635,드라이브,2011.11.17,"3,146,500",0.0%,437,2,29,미국,미국,판씨네마(주)
637,미스터 나이스,2012.2.9,"2,862,000",0.0%,434,5,80,영국,영국,(주)씨타마운틴픽쳐스
638,차이나타운,,"2,478,000",0.0%,432,1,3,미국,미국,
639,파리의 연인,,"858,000",0.0%,429,1,23,미국,미국,
639,듀오,,"483,027",0.0%,429,1,6,한국,한국,
639,로스트 하이웨이,1997.5.10,"2,470,000",0.0%,429,1,3,미국,미국,(주)영화사 안다미로
642,첫눈,,"431,500",0.0%,427,1,4,한국,한국,
643,400번의 구타,2016.4.13,"2,236,000",0.0%,426,1,7,프랑스,프랑스,㈜영화사 백두대간
644,흑과 백,,"850,000",0.0%,425,1,22,미국,미국,
644,덴 쉬 파운드 미,2012.1.5,"2,459,000",0.0%,425,2,19,미국,미국,(주)영화사 조제
646,강화도령,,"848,000",0.0%,424,1,22,한국,한국,
646,엄마 없는 하늘 아래,1977.6.23,"850,000",0.0%,424,1,33,한국,한국,
646,원더풀 라이프,2001.12.9,"2,480,000",0.0%,424,1,3,일본,일본,"(주)영화사 안다미로,(주)라이크 콘텐츠,㈜영화사 백두대간"
646,"희망버스, 러브 스토리",,"479,216",0.0%,424,2,8,한국,한국,
650,지킬 박사와 하이드,,"844,000",0.0%,422,1,23,미국,미국,
650,스카페이스,1984.12.8,"2,424,000",0.0%,422,1,3,미국,미국,
652,안나볼레나,2012.2.1,"11,929,000",0.0%,420,2,12,미국,미국,(주)인스터피씨엠
653,꽃은 시드는 게 아니라…,,"531,500",0.0%,419,1,5,한국,한국,
653,밤벌레,,"531,500",0.0%,419,1,6,한국,한국,
653,차가운 열대어,2012.9.20,"3,292,000",0.0%,419,1,11,일본,일본,(주)아바엔터테인먼트
656,스페셜 포스,2012.6.21,"3,102,000",0.0%,416,3,51,프랑스,프랑스,(주)팝엔터테인먼트
657,셜록 홈즈,2009.12.23,"3,109,500",0.0%,415,1,44,미국,"미국,영국",워너브러더스 코리아(주)
657,아비정전,1990.12.22,"2,358,000",0.0%,415,1,7,홍콩,홍콩,(주)디스테이션
657,그녀,,"415,000",0.0%,415,1,8,한국,한국,한국예술종합학교 미디어콘텐츠센터
660,부기나이트,1999.3.20,"2,392,000",0.0%,414,1,3,미국,미국,
660,원스,2007.9.20,"2,716,500",0.0%,414,2,31,아일랜드,아일랜드,"(주)제이앤씨미디어그룹,(주)영화사 진진"
662,어제 내린 비,1975.1.1,"826,000",0.0%,413,1,23,한국,한국,
663,겨울로 가는 마차,1982.1.1,"824,000",0.0%,412,1,23,한국,한국,
664,부두인형 사용 설명서,,"369,388",0.0%,410,1,4,한국,한국,
664,귀류,,"369,388",0.0%,410,1,4,한국,한국,
664,녹색물질,,"369,388",0.0%,410,1,4,한국,한국,
667,마크의 페스티벌,,"409,000",0.0%,409,1,3,한국,한국,
667,과월 사랑세 납부고지서,,"409,000",0.0%,409,1,3,한국,한국,
669,로델린다,2012.5.29,"11,401,500",0.0%,407,2,23,미국,미국,(주)인스터피씨엠
670,환상의 콤비,,"437,000",0.0%,405,1,6,한국,한국,
671,폭풍의 언덕,,"808,000",0.0%,404,1,22,미국,미국,
671,민호가 착하니 천하무적,,"538,142",0.0%,404,2,4,한국,한국,
671,메이킹필름,,"538,142",0.0%,404,2,4,한국,한국,
674,절해의 폭풍,,"806,000",0.0%,403,1,22,미국,미국,
675,더 헌트,2013.1.24,"3,297,000",0.0%,400,1,3,덴마크,덴마크,"(주)엣나인필름,씨너스엔터테인먼트(주)"
676,제16회 전주 인권 영화제-개막식,,"2,545,200",0.0%,399,2,78,,,
677,가정방문,,"528,140",0.0%,398,1,4,한국,한국,
677,어떤 약속,,"528,140",0.0%,398,1,4,한국,한국,
679,"나의 오른쪽, 당신의 왼쪽",,"496,250",0.0%,397,1,3,한국,한국,
679,"밥, 상",,"496,250",0.0%,397,1,3,한국,한국,
679,마르코 폴로의 모험,,"794,000",0.0%,397,1,23,,,
682,민며느리,1965.9.10,"792,000",0.0%,396,1,22,한국,한국,
682,꾼,,"529,920",0.0%,396,1,6,한국,한국,
684,미워도 다시 한번(대완결편),1971.2.6,"790,000",0.0%,395,1,23,한국,한국,
685,이블데드,1989.9.2,"1,755,283",0.0%,394,1,3,미국,미국,
686,모피를 입은 비너스,2012.7.12,"3,248,000",0.0%,393,2,39,한국,한국,(주)영화사 조제
686,낙원,,"443,033",0.0%,393,1,5,한국,한국,
688,인투 포커스,,"436,000",0.0%,392,1,5,한국,한국,
689,피크닉,,"485,000",0.0%,388,1,3,한국,한국,
690,훔친 키스,2008.9.19,"2,111,000",0.0%,387,1,7,프랑스,프랑스,
691,Keep Quiet,,"510,250",0.0%,383,1,6,한국,한국,
691,야간 비행,,"476,900",0.0%,383,1,10,한국,한국,
691,나의 선택-잊혀진 가방 그 못다한 이야기,2011.11.17,"1,598,000",0.0%,383,3,100,한국,한국,"케이비에스미디어(주),(주)씨타마운틴픽쳐스"
694,샤넬과 스트라빈스키,2011.8.25,"2,143,000",0.0%,380,2,13,프랑스,"프랑스,일본,스위스",(주)씨타마운틴픽쳐스
695,마취,,"495,000",0.0%,378,1,6,한국,한국,
696,해군과 숙녀,,"752,000",0.0%,376,1,23,,,
696,황진이,1986.9.18,"752,000",0.0%,376,1,20,한국,한국,
698,황야의 7인,1972.11.2,"746,000",0.0%,373,1,22,미국,미국,
699,이 생명 다하도록,,"744,000",0.0%,372,1,23,한국,한국,
699,열정의 기준,,"463,500",0.0%,372,1,5,한국,한국,
701,픽토그램 인사이드,,"376,100",0.0%,371,1,6,한국,한국,
702,도망자,2012.1.26,"2,658,500",0.0%,368,3,49,프랑스,프랑스,(주)씨타마운틴픽쳐스
703,닥터 스트레인지러브,,"2,104,000",0.0%,367,1,3,영국,영국,
704,안소니퀸의 길,,"732,000",0.0%,366,1,22,이탈리아,이탈리아,
705,이방인들,2012.5.10,"2,035,000",0.0%,365,5,98,한국,한국,(주)판다미디어
706,열애,,"455,000",0.0%,364,1,3,한국,한국,
707,미워도 다시 한번 3,1970.1.1,"720,000",0.0%,360,1,23,한국,한국,
708,미라클 워커,,"718,000",0.0%,359,1,22,,,
709,마법을 쓰지 않는 마법사,,"337,178",0.0%,358,1,5,한국,한국,
710,일루셔니스트,2011.6.16,"2,422,000",0.0%,353,1,5,프랑스,프랑스,(주)에스와이코마드
711,"열일곱, 그리고 여름",,"447,425",0.0%,351,1,4,한국,한국,
711,누가 공정화를 죽였나?,,"446,500",0.0%,351,1,5,한국,한국,
711,필라델피아 스토리,,"702,000",0.0%,351,1,22,미국,미국,
711,알파치노의 허수아비,,"2,010,000",0.0%,351,1,2,미국,미국,
711,김의 전쟁,1992.2.29,"702,000",0.0%,351,1,20,한국,한국,
716,가을비 우산속에,1979.8.23,"700,000",0.0%,350,1,23,한국,한국,
717,형사 배삼룡,1975.3.22,"698,000",0.0%,349,1,23,한국,한국,
718,배드신,,"348,000",0.0%,348,1,3,한국,한국,
719,사이에서,2012.11.22,"2,624,500",0.0%,347,6,62,한국,한국,"(주)씨타마운틴픽쳐스,영화사 민들레"
720,광견,,"390,000",0.0%,346,1,5,한국,한국,
720,에르나니,2012.9.4,"9,317,500",0.0%,346,2,32,미국,미국,(주)인스터피씨엠
722,안티크라이스트,2011.4.14,"2,586,000",0.0%,345,2,6,덴마크,덴마크,(주)씨타마운틴픽쳐스
723,사랑의 묵시록,,"1,880,000",0.0%,343,1,7,프랑스,"프랑스,이탈리아",
724,살아있는 시체들의 밤,,"1,447,000",0.0%,341,1,3,미국,미국,
724,관계물리학,,"341,000",0.0%,341,1,3,한국,한국,
726,관점,,"320,300",0.0%,340,1,6,한국,한국,
726,이브 생 로랑의 라무르,2011.4.21,"2,552,000",0.0%,340,1,15,프랑스,프랑스,찬란
728,디스턴스,,"1,962,000",0.0%,337,1,3,일본,일본,
729,갑과 을,,"422,670",0.0%,336,1,4,한국,한국,
730,아녜스의 해변,,"1,834,000",0.0%,332,1,7,프랑스,프랑스,
730,힐링,,"220,241",0.0%,332,1,2,대만,대만,
730,스티브,,"220,614",0.0%,332,1,2,영국,영국,
730,섹스팅,,"220,614",0.0%,332,1,2,미국,미국,
730,빵가게 재습격,,"220,614",0.0%,332,1,2,멕시코,"멕시코,미국",
735,내시,,"662,000",0.0%,331,2,24,한국,한국,
736,우쿨렐레 사랑모임,2012.7.19,"2,066,000",0.0%,328,3,57,한국,한국,어뮤즈
736,디드씨 도시로가다,,"656,000",0.0%,328,1,19,미국,미국,
738,아마데우스,1985.11.23,"1,866,000",0.0%,327,2,16,미국,미국,
739,편지,,"243,410",0.0%,324,1,2,프랑스,프랑스,
739,"내가 좋아하는 것들, 싫어하는 것들",,"243,410",0.0%,324,1,2,프랑스,프랑스,
739,그녀의 연기,,"243,275",0.0%,324,1,2,한국,한국,㈜인디스토리
742,천하일색 말괄량이,,"642,000",0.0%,321,1,22,,,
743,멀홀랜드 드라이브,2001.11.30,"1,822,000",0.0%,317,1,3,미국,미국,(주)영화사 안다미로
744,미워도 다시 한번 2,,"630,000",0.0%,315,1,22,한국,한국,
745,애심,1973.3.10,"624,000",0.0%,312,1,14,미국,미국,
746,이기는 기분,,"343,000",0.0%,311,1,5,한국,한국,
747,돼지우리,,"1,659,000",0.0%,309,1,7,프랑스,"프랑스,이탈리아",
748,스미스 워싱톤에 가다,,"616,000",0.0%,308,1,22,,,
749,두 명의 영국 여인과 유럽 대륙,,"1,642,000",0.0%,304,1,7,프랑스,프랑스,
750,이프 유 다이,2012.8.9,"1,528,000",0.0%,299,1,19,프랑스,프랑스,(주)팝엔터테인먼트
751,사랑의 도피,,"1,618,000",0.0%,298,1,7,프랑스,프랑스,
752,홈 스위트 홈,2012.3.15,"2,109,500",0.0%,297,7,106,한국,한국,이미지팩토리
752,미시시피의 인어,,"1,605,000",0.0%,297,1,7,프랑스,"프랑스,이탈리아",
754,바람불어 좋은 날,1980.11.27,"737,000",0.0%,295,1,25,한국,한국,
754,나의 교실,,"1,390,000",0.0%,295,1,11,한국,한국,
756,판도라,,"483,254",0.0%,293,1,5,한국,한국,
756,인 어 베러 월드,2011.6.23,"1,496,500",0.0%,293,2,21,덴마크,"덴마크,스웨덴","㈜씨에이엔,(주)엣나인필름"
758,프레셔스,2013.1.10,"2,438,000",0.0%,292,1,3,미국,미국,씨네그루(주)다우기술
758,12인의 하숙생,1979.1.16,"584,000",0.0%,292,1,23,한국,한국,
760,피아니스트를 쏴라,2008.9.19,"1,387,000",0.0%,291,1,7,프랑스,프랑스,
761,도쿄 오아시스,2011.12.1,"2,264,000",0.0%,289,2,29,일본,일본,(주)영화사 조제
761,일요일이 기다려진다,,"1,513,000",0.0%,289,1,7,프랑스,프랑스,
763,떠날 때는 말없이,,"574,000",0.0%,287,1,22,한국,한국,
764,이터널 선샤인,2005.11.10,"858,000",0.0%,286,2,7,미국,미국,"(주)노바미디어,코리아픽쳐스(주)"
765,영원과 하루,2004.11.17,"2,298,000",0.0%,285,1,5,그리스,"그리스,프랑스,이탈리아",㈜영화사 백두대간
766,네 멋대로 해라,,"1,218,000",0.0%,284,2,7,프랑스,프랑스,
766,안나 카레니나,2013.3.21,"2,525,000",0.0%,284,1,1,미국,미국,유니버설픽쳐스인터내셔널 코리아(유)
768,글로벌 워밍,,"398,531",0.0%,283,3,7,이탈리아,이탈리아,
768,클린,2004.11.26,"1,646,000",0.0%,283,1,2,프랑스,프랑스,(주)스폰지이엔티
768,안개속의 풍경,1996.9.21,"2,313,000",0.0%,283,1,6,그리스,"그리스,이탈리아,프랑스",
768,환상의 그대,2011.1.27,"2,198,500",0.0%,283,1,7,미국,미국,(주)티캐스트
772,엘리노의 비밀,2012.1.26,"1,655,000",0.0%,282,3,50,프랑스,프랑스,라인트리엔터테인먼트
773,로맨스를 원해,,"279,000",0.0%,279,1,3,한국,한국,
773,임팩트,,"279,000",0.0%,279,1,3,한국,한국,
773,복수는 나의 것,2002.3.28,"1,483,000",0.0%,279,1,3,한국,한국,씨제이엔터테인먼트
773,겨울잠,,"279,000",0.0%,279,1,3,영국,영국,
773,애니멀 킹덤,2012.8.2,"2,193,000",0.0%,279,3,23,호주,호주,주식회사 루믹스미디어
778,클로버 - 웨이 베터,,"65,274",0.0%,277,1,5,남아프리카공화국,남아프리카공화국,
778,토토의 천국,1992.7.17,"1,568,000",0.0%,277,1,3,벨기에,벨기에,
780,화씨 451,,"1,506,000",0.0%,276,1,7,영국,영국,
781,걸어도 걸어도,2009.6.18,"1,847,000",0.0%,275,1,8,일본,일본,(주)영화사 진진
781,여자들만 사는 거리,1976.5.15,"550,000",0.0%,275,1,22,한국,한국,
783,오루에 쪽으로,,"1,519,000",0.0%,272,1,3,,,
784,내가 버린 남자,1979.5.3,"542,000",0.0%,271,1,22,한국,한국,
785,롤플레이,2012.12.6,"1,849,000",0.0%,270,6,32,한국,한국,골든타이드픽처스(주)
786,부운,,"1,544,000",0.0%,268,1,2,일본,일본,
787,히로시마 내사랑,2001.4.23,"1,543,000",0.0%,267,1,2,프랑스,프랑스,
787,환상의 빛,2016.7.7,"1,557,000",0.0%,267,1,2,일본,일본,주식회사 씨네룩스
787,로맨스 그레이,1979.2.9,"534,000",0.0%,267,1,21,한국,한국,
790,타인의 취향,2001.7.14,"1,726,000",0.0%,266,1,2,프랑스,프랑스,
790,통과의례,,"74,207",0.0%,266,1,5,덴마크,덴마크,
790,필름 소셜리즘,2013.3.28,"1,534,000",0.0%,266,1,2,프랑스,프랑스,(재)전주국제영화제조직위원회
790,누나,2013.1.3,"2,165,500",0.0%,266,1,2,한국,한국,어뮤즈
794,마지막 찻잔,1979.7.6,"530,000",0.0%,265,1,20,한국,한국,
794,핫썸머 바캉스,,"392,441",0.0%,265,1,3,,,
796,레스트리스,2011.10.27,"1,381,000",0.0%,264,1,15,미국,미국,한국소니픽쳐스릴리징브에나비스타영화㈜
797,안락,,"119,273",0.0%,263,1,8,프랑스,프랑스,
797,픽쳐 미 : 모델 다이어리,2012.4.19,"2,124,000",0.0%,263,2,18,미국,미국,㈜크래커픽쳐스
797,수목장,2012.11.15,"1,406,000",0.0%,263,2,14,한국,한국,(주)씨타마운틴픽쳐스
797,나처럼 예쁜 여자,,"1,432,000",0.0%,263,1,7,프랑스,프랑스,
801,사랑의 행로,,"1,452,000",0.0%,262,1,3,미국,미국,
802,비련의 신부,,"1,429,000",0.0%,261,1,7,,,
803,이티,1984.6.23,"1,258,000",0.0%,260,2,6,미국,미국,UIP코리아
804,녹색 방,,"1,394,000",0.0%,259,1,7,프랑스,프랑스,
805,양과자점 코안도르,2011.7.28,"1,292,000",0.0%,258,2,17,일본,일본,(주)영화사 조제
805,마지막 지하철,,"1,353,000",0.0%,258,1,7,프랑스,프랑스,
807,3.11: 이와이 슌지와 친구들,,"1,234,000",0.0%,257,1,2,일본,일본,
807,아델 H 이야기,,"1,375,000",0.0%,257,1,7,프랑스,프랑스,
809,괴물,,"1,441,000",0.0%,256,1,3,미국,미국,
809,나의 싸움,,"426,752",0.0%,256,1,3,한국,한국,
811,개구쟁이들,,"1,199,000",0.0%,254,1,7,,,
812,머나 먼 복음,,"47,894",0.0%,252,1,2,덴마크,덴마크,
813,비우티풀,2011.10.13,"1,271,500",0.0%,251,2,16,스페인,스페인,필라멘트픽쳐스
814,법정스님의 의자,2011.5.12,"1,458,000",0.0%,250,4,33,한국,한국,(주)키노아이디엠씨
815,더 이상 기타소리를 들을 수 없어,,"1,392,000",0.0%,249,1,3,프랑스,프랑스,
816,포켓머니,,"1,264,000",0.0%,241,1,7,핀란드,핀란드,
