순위,영화명,개봉일,매출액,매출액 점유율,관객수,스크린수,상영횟수,대표국적,국적,배급사
1692,랑데뷰,1993.7.24,"452,000",0.0%,91,1,3,프랑스,프랑스,
1692,거짓말,2015.10.29,"536,600",0.0%,91,1,2,한국,한국,"(주)대명문화공장,(주)리틀빅픽쳐스"
1698,반짝이는 박수 소리,2015.4.23,"310,500",0.0%,90,1,8,한국,한국,KT&G 상상마당 영화사업팀 컴퍼니에스에스(주)
1698,미션 임파서블,1996.6.15,"575,000",0.0%,90,1,3,미국,미국,
1698,복수는 나의 것,2002.3.28,"754,000",0.0%,90,1,4,한국,한국,씨제이엔터테인먼트
1698,마이크로토피아,,"714,000",0.0%,90,1,3,스웨덴,스웨덴,
1702,불운의 사랑,,"559,000",0.0%,89,1,2,포르투갈,포르투갈,
1702,샤이엔의 가을,,"436,000",0.0%,89,1,3,미국,미국,
1702,오만과 편견,2006.3.24,"622,500",0.0%,89,1,2,미국,미국,UIP코리아
1705,병사의 발라드,,"548,000",0.0%,88,1,3,러시아,러시아,
1705,AISFF2014 멕시코 특별전 1,,"408,000",0.0%,88,1,2,기타,기타,
1705,금발 소녀의 기벽,,"572,000",0.0%,88,1,3,포르투갈,"포르투갈,스페인,프랑스",
1705,2014 베를린 필하모닉 유로파 콘서트,,"1,168,000",0.0%,88,1,4,독일,독일,(주)케빈앤컴퍼니
1705,부운,,"352,000",0.0%,88,1,4,일본,일본,
1705,2014 GSFF 단편경쟁 3,,"616,000",0.0%,88,1,3,한국,기타,
1705,여름연가,,"560,000",0.0%,88,1,3,말레이시아,말레이시아,
1705,똥파리,2009.4.16,"707,500",0.0%,88,1,6,한국,한국,(주)영화사 진진
1705,하하하,2010.5.5,"650,000",0.0%,88,1,7,한국,한국,(주)스폰지이엔티
1705,수련,,"505,000",0.0%,88,1,10,한국,한국,
1705,내 이름은 조,,"584,000",0.0%,88,1,3,프랑스,"프랑스,독일,영국",
1716,미성년,,"515,300",0.0%,87,1,2,한국,한국,
1716,투 마더스,2013.8.22,"433,000",0.0%,87,1,2,프랑스,프랑스,(주)싸이더스
1716,바이올렛: 그녀의 뜨거운 삶,,"546,000",0.0%,87,1,5,프랑스,"프랑스,벨기에",
1719,루시앙 에르베의 자화상,,"759,000",0.0%,86,1,3,벨기에,벨기에,
1719,3D 프린팅: 전설을 만들다,,"642,000",0.0%,86,1,2,미국,미국,
1719,은밀한 게이샤의 세계,,"436,000",0.0%,86,1,5,일본,일본,(주)씨타마운틴픽쳐스
1719,어느 사진가의 기억,,"353,500",0.0%,86,1,2,한국,한국,
1719,입술은 안돼요,2007.9.6,"650,000",0.0%,86,1,2,프랑스,프랑스,(주)이모션픽처스
1719,"그 시절, 우리가 좋아했던 소녀",2012.8.22,"743,100",0.0%,86,1,4,대만,대만,"(주)드림팩트엔터테인먼트,(주)미로스페이스,씨너스엔터테인먼트(주),(주)미로비젼,(주)박수엔터테인먼트"
1719,더 게임,1998.9.5,"426,000",0.0%,86,1,4,미국,미국,
1726,내 어머니,,"553,000",0.0%,85,1,2,프랑스,"프랑스,포르투갈,오스트리아 ,스페인",
1726,소방수의 무도회,,"540,000",0.0%,85,1,3,체코,체코,
1726,자유로운 세계,2008.9.25,"559,000",0.0%,85,1,2,영국,영국,(주)영화사 진진
1726,석양의 건맨,2008.7.15,"418,000",0.0%,85,1,4,스페인,"스페인,이탈리아",
1730,표정들,,"493,200",0.0%,84,1,2,한국,한국,
1730,친밀한 타인들,2006.5.25,"428,000",0.0%,84,1,3,프랑스,프랑스,(주)유레카픽쳐스
1730,서울애니시네마 단체프로그램,,"168,000",0.0%,84,1,2,기타,기타,
1730,Contemporary Wednesday+미드나잇 인 파리,,"754,000",0.0%,84,1,1,기타,기타,
1730,러시안 소설,2013.9.19,"541,500",0.0%,84,4,14,한국,한국,KT&G 상상마당 영화사업팀 컴퍼니에스에스(주)
1735,인디애니페스트 2014-독립보행1,,"276,000",0.0%,83,1,1,한국,한국,
1735,움베르토 D,,"539,000",0.0%,83,1,2,이탈리아,이탈리아,
1735,게보와 그림자,,"520,000",0.0%,83,1,2,포르투갈,"포르투갈,프랑스",
1738,SIFF2014-특별단편 1,,"488,600",0.0%,82,1,2,한국,한국,
1738,산의 소리,,"328,000",0.0%,82,1,3,일본,일본,
1738,나는 집으로 돌아가리라,,"524,000",0.0%,82,1,2,프랑스,"프랑스,포르투갈",
1738,꿈꾸는 발레리나 + 다르덴 형제에게 보낸 편지,,"217,000",0.0%,82,1,2,기타,기타,
1738,옛날 옛적 서부에서,2008.7.11,"420,000",0.0%,82,1,2,미국,"미국,이탈리아",
1738,"시네도키, 뉴욕",2010.1.7,"654,000",0.0%,82,1,3,미국,미국,(주)스폰지이엔티
1738,청계천 메들리,,"436,000",0.0%,82,1,3,한국,한국,
1738,"세브린느, 38년 후",,"522,000",0.0%,82,1,2,포르투갈,"포르투갈,프랑스",
1746,미치광이 피에로,,"720,000",0.0%,81,1,2,프랑스,"프랑스,이탈리아",
1746,이유없는 반항,1971.3.26,"162,000",0.0%,81,1,6,미국,미국,
1746,화양연화,2000.10.20,"464,000",0.0%,81,1,1,홍콩,"홍콩,프랑스",
1746,배우는 배우다,2013.10.24,"642,000",0.0%,81,1,2,한국,한국,(주)넥스트엔터테인먼트월드(NEW)
1746,애니 레보비츠: 렌즈를 통해 들여다본 삶,2009.6.11,"692,000",0.0%,81,1,18,미국,미국,(주)스폰지이엔티
1746,러브 송,2010.4.8,"561,000",0.0%,81,1,2,프랑스,프랑스,오드
1746,어웨이 프롬 허,2008.3.27,"365,000",0.0%,81,1,3,캐나다,캐나다,(유)마스엔터테인먼트코리아
1753,악령,2014.6.26,"560,000",0.0%,80,1,4,캐나다,캐나다,판씨네마(주)
1753,죄와 벌,,"404,000",0.0%,80,1,3,미국,미국,
1753,마농의 샘,1992.1.1,"404,000",0.0%,80,1,3,프랑스,프랑스,
1753,밀양 아리랑,2015.7.16,"420,000",0.0%,80,1,5,한국,한국,(주)시네마달
1753,지난 해 마리앙바드에서,2008.10.15,"533,000",0.0%,80,1,2,프랑스,"프랑스,이탈리아",
1753,미션임파서블:고스트프로토콜,2011.12.15,"624,500",0.0%,80,1,6,미국,미국,씨제이이앤엠(주)
1753,후회하지 않아,2006.11.16,"745,600",0.0%,80,1,4,한국,한국,씨제이엔터테인먼트
1760,SIFF2014-35mm 단편 1,,"471,200",0.0%,79,1,2,한국,한국,
1760,퍼지,2014.5.29,"500,000",0.0%,79,3,27,핀란드,"핀란드,에스토니아",(주)마노엔터테인먼트
1760,2014 EUSFF 섹션2,,"395,000",0.0%,79,1,7,기타,기타,
1763,인디애니페스트 2014-포커스 일본 애니메이션2: 시로구미 스페셜,,"387,000",0.0%,78,1,2,일본,일본,
1763,아니키 보보,,"494,000",0.0%,78,1,2,포르투갈,포르투갈,
1763,울보 권투부,2015.10.29,"284,000",0.0%,78,1,2,한국,한국,㈜인디스토리
1763,섹스 거짓말 그리고 비디오테이프,1990.4.28,"463,000",0.0%,78,1,2,미국,미국,미라맥스 필름즈
1763,1월 단편 상상극장 - 해피 뉴 스타,,"545,400",0.0%,78,1,4,한국,한국,
1763,모로코,,"380,000",0.0%,78,1,4,미국,미국,
1769,한밤의 암살자,,"620,000",0.0%,77,1,2,프랑스,"프랑스,이탈리아",
1769,세계의 시초로의 여행,,"487,000",0.0%,77,1,2,포르투갈,"포르투갈,프랑스",
1771,SIFF2014-경쟁단편 4,,"453,000",0.0%,76,1,2,한국,한국,
1771,로베르토의 특별한 일주일,2016.4.7,"379,000",0.0%,76,1,2,아르헨티나,아르헨티나,크리스리픽쳐스인터내셔널(주)
1771,나는 공무원이다,2012.7.12,"380,000",0.0%,76,1,1,한국,한국,(주)넥스트엔터테인먼트월드(NEW)
1771,라오스,,"453,000",0.0%,76,1,5,한국,한국,센트럴파크
1771,암흑가의 세 사람,,"555,000",0.0%,76,1,2,프랑스,"프랑스,이탈리아",
1771,하이힐 전쟁,,"306,000",0.0%,76,1,2,베트남,베트남,
1777,경멸,,"670,000",0.0%,75,1,2,프랑스,"프랑스,이탈리아",
1777,페이퍼보이: 사형수의 편지,2013.8.8,"625,000",0.0%,75,1,5,미국,미국,(주)퍼스트런
1777,즐거운 인생,,"370,000",0.0%,75,1,3,프랑스,"프랑스,이탈리아,스위스",
1777,리버티 밸런스를 쏜 사나이,,"493,000",0.0%,75,1,2,미국,미국,
1781,인디애니페스트 2014-독립보행2,,"249,000",0.0%,74,1,1,한국,한국,
1781,제4의 벽,,"629,000",0.0%,74,1,2,벨기에,벨기에,
1781,SIFF2014-특별단편 3,,"438,800",0.0%,74,1,2,한국,한국,
1781,패닉,,"370,000",0.0%,74,1,3,프랑스,프랑스,
1781,토리노의 말,2012.2.23,"214,000",0.0%,74,1,4,헝가리,"헝가리,프랑스,독일,스위스,미국",(재)전주국제영화제조직위원회
1781,일대종사,2013.8.22,"464,000",0.0%,74,1,4,중국,중국,CGV아트하우스
1781,혐오스런 마츠코의 일생,2007.4.12,"370,000",0.0%,74,1,1,일본,일본,스폰지
1788,수도원,,"470,000",0.0%,73,1,2,포르투갈,"포르투갈,프랑스",
1788,SIFF2014-경쟁단편 2,,"437,000",0.0%,73,1,2,한국,한국,
1788,밤의 이야기,2012.11.29,"645,000",0.0%,73,1,2,프랑스,프랑스,데이지엔터테인먼트
1788,뽕똘,2011.8.25,"392,000",0.0%,73,1,11,한국,한국,(주)영화사 진진
1788,실물보다 큰,2010.11.28,"475,000",0.0%,73,1,3,미국,미국,
1793,인디애니페스트 2014-미우랩 스페셜 스크리닝: 숨겨진 이면 그 너머로,,"315,000",0.0%,72,1,2,기타,기타,
1793,AISFF2014 국제경쟁 5,,"343,000",0.0%,72,1,2,기타,기타,
1793,AISFF2014 국제경쟁 9,,"357,000",0.0%,72,1,2,기타,기타,
1793,아무도 모른다,2005.4.1,"462,000",0.0%,72,1,1,일본,일본,"(주)디스테이션,(주)동숭아트센터"
1793,지저스 크라이스트 슈퍼스타,2012.11.22,"828,000",0.0%,72,1,9,미국,미국,유니버설픽쳐스인터내셔널 코리아(유)
1793,황구,2014.10.16,"373,000",0.0%,72,6,12,한국,한국,골든타이드픽처스(주)
1793,위로공단,2015.8.13,"425,800",0.0%,72,1,2,한국,한국,(주)엣나인필름
1800,유주얼 서스펙트,1996.1.27,"376,000",0.0%,71,1,1,미국,미국,와이드 릴리즈(주)
1800,수영장,,"549,000",0.0%,71,1,2,프랑스,"프랑스,이탈리아",
1800,나의 계곡은 푸르렀다,,"471,000",0.0%,71,1,2,미국,미국,
1800,누나,2013.1.3,"426,000",0.0%,71,1,1,한국,한국,어뮤즈
1800,극장판: 타이거 앤 버니,2013.2.28,"426,000",0.0%,71,2,2,일본,일본,"㈜T-JOY,씨너스엔터테인먼트(주)"
1800,슈메이커의 용감한 모험,,"228,000",0.0%,71,1,2,크로아티아,크로아티아,
1800,중국은 가깝다,,"446,000",0.0%,71,1,3,이탈리아,이탈리아,
1800,특별한 날,,"449,000",0.0%,71,1,2,이탈리아,"이탈리아,캐나다",
1800,한민족 그리고 조선족,2014.12.10,"568,000",0.0%,71,1,1,한국,한국,크리에이티브컴즈(주)
1809,홍당무,,"445,000",0.0%,70,1,3,프랑스,프랑스,
1809,도시의 앨리스,,"356,000",0.0%,70,1,3,서독,서독,
1809,집으로 간다,2015.5.21,"350,000",0.0%,70,1,2,일본,일본,하준사
1809,에일리언 인베이젼,2014.7.17,"350,000",0.0%,70,1,7,영국,영국,(주)포커스엔터테인먼트
1809,죽거나 혹은 나쁘거나,2000.7.15,"417,300",0.0%,70,1,2,한국,한국,
1809,2014 최강애니전-2014 최강임팩트5,,"274,000",0.0%,70,1,2,기타,기타,
1815,토킹 픽처,,"430,000",0.0%,69,1,2,포르투갈,"포르투갈,프랑스,이탈리아",
1815,차르 암살,,"435,000",0.0%,69,1,3,러시아,"러시아,영국",
1815,마담 드...,,"443,000",0.0%,69,1,2,프랑스,프랑스,
1815,플레이타임,,"615,000",0.0%,69,1,1,프랑스,"프랑스,이탈리아",
1819,베이비붐 차일드 + 할머니가 간다!,,"340,000",0.0%,68,1,2,기타,기타,
1819,인디포럼2014 착각을 해도 유분수지,,"408,000",0.0%,68,1,3,한국,한국,
1819,네이키드,1994.5.21,"324,000",0.0%,68,1,3,영국,영국,
1819,과거와 현재,,"429,000",0.0%,68,1,2,포르투갈,포르투갈,
1819,기차를 타고 온 남자,,"358,000",0.0%,68,1,3,프랑스,프랑스,
1819,토미리존스의 쓰리베리얼,2014.10.7,"396,000",0.0%,68,1,6,미국,"미국,프랑스",미디어소프트
1819,환희의 집,,"340,000",0.0%,68,1,3,영국,"영국,미국,프랑스,독일",
1826,맥스,,"340,000",0.0%,67,1,3,프랑스,"프랑스,이탈리아",
1826,안개 속에서,,"422,000",0.0%,67,1,3,네덜란드,"네덜란드,독일,러시아",
1826,인디포럼2014 어른들 영화,,"402,000",0.0%,67,1,3,한국,한국,
1826,스프링 브레이커스,2013.7.25,"418,000",0.0%,67,1,3,미국,미국,(주)누리픽쳐스
1826,네 번의 결혼식과 한 번의 장례식,1994.7.16,"356,000",0.0%,67,1,1,영국,영국,
1826,형사; Duelist,2005.9.8,"532,000",0.0%,67,1,1,한국,한국,코리아픽쳐스(주)
1826,"마진 콜: 24시간, 조작된 진실",2013.1.3,"437,000",0.0%,67,1,3,미국,미국,(주)팝파트너스
1826,금지된 사랑,,"348,000",0.0%,67,1,3,미국,미국,
1834,2014 EUSFF 섹션3,,"330,000",0.0%,66,1,7,기타,기타,
1834,세브린느,1971.5.8,"582,000",0.0%,66,1,2,프랑스,프랑스,
1834,투 로드 투게더,,"312,000",0.0%,66,1,3,미국,미국,
1837,방황하는 연인들,,"326,000",0.0%,65,1,5,일본,일본,(주)씨타마운틴픽쳐스
1837,SIDOF2014,,"325,000",0.0%,65,1,2,한국,한국,
1837,인디포럼2014 나라가 미치는 풍경,,"390,000",0.0%,65,1,3,한국,한국,
1837,아빠 어렸을 적에 딱지왕,,"270,000",0.0%,65,1,1,한국,한국,
1837,나의 아저씨,,"578,000",0.0%,65,1,1,프랑스,"프랑스,이탈리아",
1837,마이 페어 웨딩,2015.6.4,"389,000",0.0%,65,1,2,한국,한국,(주)영화사 진진
1837,사랑 후에 남겨진 것들,2009.2.19,"489,000",0.0%,65,1,3,독일,독일,(주)영화사 진진
1844,선다운의 결전,,"388,000",0.0%,64,1,3,미국,미국,
1844,정염,,"320,000",0.0%,64,1,2,일본,일본,
1844,SICAF2014 시카프초이스 2: 복잡한 심경,,"377,000",0.0%,64,1,3,기타,기타,
1844,쇼 미 러브,,"316,000",0.0%,64,1,3,스웨덴,스웨덴,
1844,AISFF2014 국제경쟁 7,,"318,000",0.0%,64,1,2,기타,기타,
1844,SIYFF 2014 키즈아이 단편 1,,"204,000",0.0%,64,1,2,기타,기타,
1844,의자가 되는 법,,"272,500",0.0%,64,1,4,한국,한국,
1844,8월을 기다리며,,"148,500",0.0%,64,1,2,벨기에,벨기에,
1844,2014 GSFF 단편경쟁 2,,"448,000",0.0%,64,1,3,한국,기타,
1844,넬리 앤 아르노,1999.4.10,"275,000",0.0%,64,1,3,프랑스,프랑스,
1854,지난 여름 갑자기,,"290,000",0.0%,63,1,3,미국,미국,
1854,칼라송,1998.10.31,"416,000",0.0%,63,1,3,영국,"영국,독일,스페인",
1854,절망의 날,,"395,000",0.0%,63,1,2,포르투갈,"포르투갈,프랑스",
1854,갬빗,2013.11.28,"473,500",0.0%,63,2,7,미국,미국,(주)나이너스엔터테인먼트
1854,살인의 추억,2003.4.25,"435,497",0.0%,63,1,2,한국,한국,씨제이엔터테인먼트
1859,킬러 풀려나다,,"388,000",0.0%,62,1,3,미국,미국,
1859,인사이더,2000.3.11,"290,000",0.0%,62,1,1,미국,미국,
1859,봄날은 간다,2001.9.28,"473,500",0.0%,62,1,3,한국,한국,(주)시네마서비스
1859,흐트러진 구름,,"248,000",0.0%,62,1,3,일본,일본,
1859,크리스토퍼 콜럼버스 : 수수께끼,,"384,000",0.0%,62,1,3,포르투갈,"포르투갈,프랑스",
1859,재,,"320,000",0.0%,62,1,5,한국,한국,
1859,프랑스 다이어리,2013.6.6,"401,000",0.0%,62,1,5,프랑스,프랑스,찬란
1859,더스트 오브 타임,,"316,000",0.0%,62,1,3,그리스,"그리스,이탈리아,독일,러시아",
1859,플라이트,2013.2.28,"379,000",0.0%,62,1,5,미국,미국,씨제이이앤엠(주)
1868,2014 EUSFF 섹션1,,"305,000",0.0%,61,1,6,기타,기타,
1868,본 디스 웨이,,"392,000",0.0%,61,1,6,미국,"미국,기타",
1868,일하는 여성,,"292,000",0.0%,61,1,3,영국,"영국,프랑스",
1868,인디애니페스트 2014-파노라마2-가족의 발견,,"261,000",0.0%,61,1,2,한국,한국,
1868,팝 리뎀션,2015.3.10,"485,000",0.0%,61,1,2,프랑스,프랑스,(주)미디어데이
1868,이중노출,,"378,000",0.0%,61,1,3,미국,미국,
1868,쌍둥이와 마블갱,,"201,000",0.0%,61,1,2,스페인,스페인,
1868,마당을 나온 암탉,2011.7.28,"371,000",0.0%,61,1,23,한국,한국,롯데쇼핑㈜롯데엔터테인먼트
1876,시티 걸,,"324,000",0.0%,60,1,5,미국,미국,
1876,부캐넌의 고독한 질주,,"366,000",0.0%,60,1,3,미국,미국,
1876,프랙킹 - 죽음의 정원 + 숲의 장막이 걷히면 - 레드우드 국립공원,,"235,000",0.0%,60,1,2,기타,기타,
1876,우리는 이길 필요가 없다 + 사라지는 계곡,,"275,000",0.0%,60,1,2,기타,기타,
1876,베닐드 혹은 성모,,"378,000",0.0%,60,1,2,포르투갈,포르투갈,
1876,올드보이,2003.11.21,"504,000",0.0%,60,2,10,한국,한국,"쇼이스트(주),씨제이이앤엠(주)"
1876,더 콘서트,2010.11.25,"487,000",0.0%,60,1,1,프랑스,"프랑스,이탈리아,벨기에,루마니아",유니버설픽쳐스인터내셔널 코리아(유)
1876,아이슬란드의 성기 박물관,,"132,500",0.0%,60,1,2,캐나다,"캐나다,미국",
1876,AISFF2014 폐막작,,"420,000",0.0%,60,1,1,기타,기타,
1876,블러드 워,2014.7.3,"300,000",0.0%,60,1,6,영국,영국,(주)포커스엔터테인먼트
1886,오픈 업 투 미,,"360,000",0.0%,59,1,6,핀란드,핀란드,
1886,인디애니페스트 2014-작가가 사는 법,,"201,000",0.0%,59,1,1,한국,한국,
1886,이카루스의 비밀,,"300,000",0.0%,59,1,3,프랑스,프랑스,
1886,사랑의 여왕,2012.4.12,"424,000",0.0%,59,1,2,프랑스,"프랑스,미국",
1890,렉스 다이아몬드의 흥망성쇠,,"358,000",0.0%,58,1,3,미국,미국,
1890,인디포럼2014 삶의 온도,,"348,000",0.0%,58,1,3,한국,한국,
1890,거울의 여자들,,"290,000",0.0%,58,1,2,일본,일본,
1890,프렌치 캉캉,,"381,000",0.0%,58,1,3,프랑스,프랑스,
1890,사랑한다면 이들처럼,1992.9.26,"310,000",0.0%,58,1,3,프랑스,프랑스,
1890,2014 최강애니전-2014 최강비주얼4,,"220,000",0.0%,58,1,3,기타,기타,
1890,하얀 아오자이,2010.2.25,"229,000",0.0%,58,1,2,베트남,베트남,롯데쇼핑㈜롯데엔터테인먼트
1890,클라우드 아틀라스,2013.1.9,"473,000",0.0%,58,1,4,미국,"미국,독일",(주)넥스트엔터테인먼트월드(NEW)
1890,버니,2013.6.20,"440,800",0.0%,58,1,5,미국,미국,(주)미디어데이
1890,2014 GSFF 단편경쟁 4,,"406,000",0.0%,58,1,3,한국,기타,
1890,지금까지의 내 인생,,"284,000",0.0%,58,1,4,영국,"영국,미국",
1901,폭군 이반 1부,,"278,000",0.0%,57,1,3,,,
1901,마이 베스트 프렌드,2007.5.3,"280,000",0.0%,57,1,3,프랑스,프랑스,(주)유레카픽쳐스
1901,물속의 도시,,"259,000",0.0%,57,1,4,한국,한국,
1901,맨발의 백작부인,,"284,000",0.0%,57,1,3,미국,미국,
1901,인 더 하우스,2013.7.4,"456,000",0.0%,57,1,4,프랑스,프랑스,찬란
1901,인디애니페스트 2014-새벽비행2,,"222,000",0.0%,57,1,1,한국,한국,
1901,텔아비브의 여름,,"395,000",0.0%,57,1,1,이스라엘,이스라엘,
1901,국내단편1,,"395,000",0.0%,57,1,2,한국,한국,
1909,SIDOF2014,,"280,000",0.0%,56,1,2,한국,한국,
1909,카니발,,"352,000",0.0%,56,1,2,포르투갈,"포르투갈,프랑스,서독",
1909,타오르는 불씨,,"365,000",0.0%,56,1,1,체코,체코,
1909,2014 GSFF 배우특별전,,"392,000",0.0%,56,1,3,한국,기타,
1909,사이드 이펙트,2013.7.11,"351,000",0.0%,56,1,3,미국,미국,롯데쇼핑㈜롯데엔터테인먼트
1909,아이 엠 러브,2011.1.20,"245,000",0.0%,56,1,3,이탈리아,이탈리아,(주)영화사 조제
1909,"조제, 호랑이 그리고 물고기들",2004.10.29,"470,500",0.0%,56,1,2,일본,일본,"(주)프레인글로벌,(주)스폰지이엔티"
1916,"뱅상, 프랑수아, 폴",,"213,000",0.0%,55,1,4,프랑스,"프랑스,이탈리아",
1916,PISAF2014-국제학생경쟁 2,,"225,000",0.0%,55,1,1,기타,기타,
1916,유예기간,,"305,500",0.0%,55,1,3,한국,한국,
1916,인디포럼2014 돌아가는 남과 여,,"330,000",0.0%,55,1,3,한국,한국,
1916,보이 앤 더 월드,2016.8.4,"216,000",0.0%,55,1,5,브라질,브라질,㈜영화사 백두대간
1916,뒤죽박죽,,"282,000",0.0%,55,1,3,영국,영국,
1916,석양의 갱들,,"262,000",0.0%,55,1,2,이탈리아,이탈리아,
1923,에바-최종병기유이,2014.5.28,"270,000",0.0%,54,1,1,일본,일본,(주)도키엔터테인먼트
1923,램페이지 : 더 테러리스트,2014.7.9,"270,000",0.0%,54,1,1,캐나다,"캐나다,독일",(주)도키엔터테인먼트
1923,성인돌 양성강좌,2014.7.2,"270,000",0.0%,54,1,1,일본,일본,(주)도키엔터테인먼트
1923,톰행크스의 일렉트릭시티,2014.6.11,"270,000",0.0%,54,1,1,미국,미국,(주)도키엔터테인먼트
1923,사케 불륜정사,2014.6.4,"270,000",0.0%,54,1,1,일본,일본,(주)도키엔터테인먼트
1923,금단의 과외실습,2014.6.11,"270,000",0.0%,54,1,1,일본,일본,(주)도키엔터테인먼트
1923,성인돌의 향기,2014.6.11,"270,000",0.0%,54,1,1,일본,일본,(주)도키엔터테인먼트
1923,마리의 카타르시스,2014.6.18,"270,000",0.0%,54,1,1,일본,일본,(주)도키엔터테인먼트
1923,미사의 앞치마정사,2014.6.25,"270,000",0.0%,54,1,1,일본,일본,(주)도키엔터테인먼트
1923,그녀의 애걸사항,2014.7.9,"270,000",0.0%,54,1,1,일본,일본,(주)도키엔터테인먼트
1923,꽃잎의 기모노부인,2014.6.25,"270,000",0.0%,54,1,1,일본,일본,(주)도키엔터테인먼트
1923,거유 치한극장,2014.6.18,"270,000",0.0%,54,1,1,일본,일본,(주)도키엔터테인먼트
1923,치한조교-아야의 여행,2014.7.16,"270,000",0.0%,54,1,1,일본,일본,(주)도키엔터테인먼트
1923,만원버스 속 그녀,2014.7.23,"270,000",0.0%,54,1,1,일본,일본,(주)도키엔터테인먼트
1923,뜨거운 온천장의 정사,2014.8.6,"270,000",0.0%,54,1,1,일본,일본,(주)도키엔터테인먼트
1923,신입사원 간보기,2014.8.20,"270,000",0.0%,54,1,1,일본,일본,(주)도키엔터테인먼트
1923,불륜과 달콤한 애인,2014.7.23,"270,000",0.0%,54,1,1,일본,일본,(주)도키엔터테인먼트
1923,전망좋은 빌라,2014.7.16,"270,000",0.0%,54,1,1,일본,일본,(주)도키엔터테인먼트
1923,섹시바의 비밀,2014.8.13,"270,000",0.0%,54,1,1,일본,일본,(주)도키엔터테인먼트
1923,멀린 : 마법전사와 용의 기사단,2014.6.18,"270,000",0.0%,54,1,1,미국,미국,(주)도키엔터테인먼트
1923,아이 엠 오메가,2014.6.25,"270,000",0.0%,54,1,1,미국,미국,(주)도키엔터테인먼트
1923,치어리더는 모두 죽는다,2014.11.13,"270,000",0.0%,54,1,1,미국,미국,(주)수키픽쳐스
1923,꽃새장여인 : 네코짱,2014.7.16,"270,000",0.0%,54,1,1,일본,일본,(주)도키엔터테인먼트
1923,네 무덤에 침을 뱉어라 2,2014.7.31,"270,000",0.0%,54,1,1,헝가리,헝가리,(주)나우콘텐츠
1923,캐논포더 : 죽은자들의도시,2014.7.23,"270,000",0.0%,54,1,1,이스라엘,이스라엘,(주)엘케이픽쳐스
1923,막장! 마에다 가문의 정사,2014.8.13,"270,000",0.0%,54,1,1,일본,일본,(주)도키엔터테인먼트
1923,늑대인간: 더 오리지널,2014.8.6,"270,000",0.0%,54,1,1,미국,미국,(주)도키엔터테인먼트
1923,아내의 이상한 요구,2014.8.6,"270,000",0.0%,54,1,1,일본,일본,(주)도키엔터테인먼트
1923,봄의 제전,,"335,000",0.0%,54,1,2,포르투갈,포르투갈,
1923,낮과 밤-넘버 원,2014.11.5,"270,000",0.0%,54,1,1,일본,일본,(주)도키엔터테인먼트
1923,옆집 남편과의 밀애,2014.11.5,"270,000",0.0%,54,1,1,일본,일본,(주)도키엔터테인먼트
1923,사랑에 빠지면 알게 되는 것들,2014.11.12,"270,000",0.0%,54,1,1,일본,일본,(주)도키엔터테인먼트
1923,누드 모델의 고백,2014.11.12,"270,000",0.0%,54,1,1,일본,일본,페퍼민트픽쳐스
1923,관능소설-색의 절정,2014.11.12,"270,000",0.0%,54,1,1,일본,일본,(주)도키엔터테인먼트
1923,노리개 강사 히카루,2014.11.19,"270,000",0.0%,54,1,1,일본,일본,(주)도키엔터테인먼트
1923,순수의 신부-우리 신랑은,2014.11.19,"270,000",0.0%,54,1,1,일본,일본,(주)도키엔터테인먼트
1923,초왕가슴 미녀의 고민,2014.11.19,"270,000",0.0%,54,1,1,일본,일본,(주)도키엔터테인먼트
1923,신입사원 세츠코,2014.11.26,"270,000",0.0%,54,1,1,일본,일본,(주)도키엔터테인먼트
1923,가슴 사무라이-이단의 역습,2014.11.26,"270,000",0.0%,54,1,1,일본,일본,(주)도키엔터테인먼트
1923,파이터: 죽음의 토너먼트,2014.11.18,"270,000",0.0%,54,1,1,독일,독일,와이드 릴리즈(주)
1923,오후의 정사,,"270,000",0.0%,54,1,1,일본,일본,
1923,캐릭터 충돌의 궤적 읽기,,"324,000",0.0%,54,1,2,한국,한국,
1923,SIFF2014-35mm 단편 2,,"312,800",0.0%,54,1,2,한국,한국,
1923,관능소설2-애증,2014.11.26,"270,000",0.0%,54,1,1,일본,일본,(주)도키엔터테인먼트
1923,위기의 유부녀들 - 남편 후배와,2014.12.3,"270,000",0.0%,54,1,1,일본,일본,(주)도키엔터테인먼트
1923,야한수영클럽,2014.12.24,"270,000",0.0%,54,1,1,일본,일본,(주)도키엔터테인먼트
1923,순수의 신부 2-그녀의 고민,2014.12.17,"270,000",0.0%,54,1,1,일본,일본,(주)도키엔터테인먼트
1923,타락천사 케이코,2014.12.17,"270,000",0.0%,54,1,1,일본,일본,(주)도키엔터테인먼트
1923,실화!정말있었던이야기,2014.12.10,"270,000",0.0%,54,1,1,일본,일본,(주)도키엔터테인먼트
1923,신입여직원의 속옷,2014.12.10,"270,000",0.0%,54,1,1,일본,일본,(주)도키엔터테인먼트
1923,게이샤의 격정,2014.12.3,"270,000",0.0%,54,1,1,일본,일본,(주)도키엔터테인먼트
1923,모텔 라이프,2014.12.4,"270,000",0.0%,54,1,1,미국,미국,(주)수키픽쳐스
1923,연예계섹스스캔들 - 일본,2014.12.17,"270,000",0.0%,54,1,1,일본,일본,(주)도키엔터테인먼트
1923,섀도우 솔저,2014.12.4,"270,000",0.0%,54,1,1,미국,미국,주식회사 풍경소리
